full_name;age;league;season;position;Current Club;nationality;appearances_overall;goals_overall;goals_home;goals_away;assists_overall;assists_home;assists_away;yellow_cards_overall;red_cards_overall
Diego Armando Echeverri Gil;33;Categoria Primera A;2019;Forward;Atlético Huila;Colombia;14;1;1;0;1;1;0;2;0
Diego Armando Ruíz De La Rosa;25;Categoria Primera A;2019;Midfielder;Unión Magdalena;Colombia;10;0;0;0;1;1;0;2;0
Diego Arturo Peralta González;37;Categoria Primera A;2019;Defender;Once Caldas;Colombia;32;2;2;0;1;0;1;15;1
Diego Fabian Barreto Lara;29;Categoria Primera A;2019;Midfielder;Atlético Huila;Paraguay;15;0;0;0;0;0;0;3;0
Diego Fernando Chica López;41;Categoria Primera A;2019;Midfielder;Cúcuta Deportivo;Colombia;32;0;0;0;3;3;0;7;1
Diego Fernando Herazo Moreno;26;Categoria Primera A;2019;Forward;Independiente Medellín;Colombia;22;2;1;1;1;0;1;3;0
Diego Fernando Moreno Quintero;26;Categoria Primera A;2019;Midfielder;Atlético Huila;Colombia;30;5;4;1;0;0;0;7;0
Diego Fernando Ordóñez Copete;32;Categoria Primera A;2019;Defender;Jaguares de Córdoba;Colombia;3;0;0;0;0;0;0;1;0
Diego Steven Gómez Maldonado;34;Categoria Primera A;2019;Midfielder;La Equidad;Colombia;9;1;0;1;1;0;1;1;0
Diego Valdez Giraldo;31;Categoria Primera A;2019;Forward;Deportes Tolima;Colombia;37;4;3;1;3;0;3;5;0
Dilan Vahos;23;Categoria Primera A;2019;Midfielder;Envigado;Colombia;1;0;0;0;0;0;0;0;0
Dixon Steven Rentería Mosquera;27;Categoria Primera A;2019;Defender;Santa Fe;Colombia;15;0;0;0;0;0;0;1;0
Duban Ciro;25;Categoria Primera A;2019;Midfielder;Jaguares de Córdoba;Colombia;2;0;0;0;0;0;0;0;0
Duvan Abad Carrillo Esteban;24;Categoria Primera A;2019;Goalkeeper;Cúcuta Deportivo;Colombia;0;0;0;0;0;0;0;0;0
Duván Andrés Vergara Hernández;26;Categoria Primera A;2019;Forward;América de Cali;Colombia;22;5;5;0;3;1;2;6;1
Dylan Borrero;20;Categoria Primera A;2019;Midfielder;Santa Fe;Colombia;8;0;0;0;0;0;0;0;0
Edder José Farías Martínez;34;Categoria Primera A;2019;Forward;Junior;Venezuela;10;0;0;0;0;0;0;0;0
Eddie Yecid Ibargüen Murillo;27;Categoria Primera A;2019;Midfielder;Atlético Huila;Colombia;3;0;0;0;0;0;0;2;0
Eder Aleixo Chaux Ospina;30;Categoria Primera A;2019;Goalkeeper;Patriotas Boyacá;Colombia;35;0;0;0;0;0;0;7;0
Eder Castañeda Botia;30;Categoria Primera A;2019;Defender;Deportivo Pasto;Colombia;11;1;0;1;1;1;0;1;0
Eder Ricardo Steer Lara;40;Categoria Primera A;2019;Forward;Once Caldas;Colombia;6;0;0;0;0;0;0;0;0
Ederson Moreno Ramírez;28;Categoria Primera A;2019;Midfielder;Deportivo Pasto;Colombia;15;4;2;2;1;1;0;6;1
Edgar Mauricio Gómez Sánchez;28;Categoria Primera A;2019;Defender;Rionegro Águilas;Colombia;27;3;1;2;3;0;3;5;0
Edis Horacio Ibargüen García;30;Categoria Primera A;2019;Midfielder;Once Caldas;Colombia;20;1;0;1;1;0;1;1;0
Edison Alexánder López Gil;23;Categoria Primera A;2019;Midfielder;Envigado;Colombia;1;0;0;0;0;0;0;0;0
Edison Mauricio Duarte Barajas;30;Categoria Primera A;2019;Defender;Cúcuta Deportivo;Colombia;34;5;3;2;1;1;0;10;2
Edison Toloza Colorado;38;Categoria Primera A;2019;Forward;Jaguares de Córdoba;Colombia;4;0;0;0;1;1;0;2;1
Edisson Restrepo;25;Categoria Primera A;2019;Defender;Unión Magdalena;Colombia;35;2;2;0;0;0;0;2;0
Eduardo Zapata;22;Categoria Primera A;2019;Forward;Deportivo Pasto;Colombia;0;0;0;0;0;0;0;0;0
Edward Enrique Morillo Jimenéz;28;Categoria Primera A;2019;Forward;Atlético Huila;Venezuela;2;0;0;0;0;0;0;0;0
Edwin Alberto Herrera Hernandez;24;Categoria Primera A;2019;Forward;Santa Fe;Colombia;21;2;2;0;1;1;0;7;0
Edwin Alexis Velasco Uzuriaga;30;Categoria Primera A;2019;Defender;América de Cali;Colombia;27;2;1;1;1;1;0;11;1
Edwin Andrés Torres Palacios;24;Categoria Primera A;2019;Midfielder;Alianza Petrolera;Colombia;21;2;2;0;0;0;0;4;0
Edwin José Ortega Sotomayor;24;Categoria Primera A;2019;Goalkeeper;Jaguares de Córdoba;Colombia;0;0;0;0;0;0;0;0;0
Edwin Ronaldo Ariza Cabezas;24;Categoria Primera A;2019;Midfielder;Alianza Petrolera;Colombia;7;0;0;0;0;0;0;0;0
Edwin Stiven Mosquera Palacios;21;Categoria Primera A;2019;Forward;Independiente Medellín;Colombia;19;0;0;0;1;0;1;3;0
Edwuin Cetré;24;Categoria Primera A;2019;Midfielder;Junior;Colombia;18;4;1;3;1;0;1;2;0
Efraín Navarro Guerrero;23;Categoria Primera A;2019;Defender;Atlético Bucaramanga;Colombia;9;0;0;0;0;0;0;1;0
Elacio José Córdoba Mosquera;29;Categoria Primera A;2019;Defender;Rionegro Águilas;Colombia;19;0;0;0;1;1;0;13;1
Eliécer Yosimar Quiñónes Quiñónes;34;Categoria Primera A;2019;Defender;Deportivo Pasto;Colombia;6;0;0;0;0;0;0;4;0
Eliser Evangelista Quiñónes Tenorio;33;Categoria Primera A;2019;Midfielder;Millonarios;Colombia;24;2;0;2;0;0;0;2;0
Elkin Blanco Rivas;33;Categoria Primera A;2019;Midfielder;Atlético Bucaramanga;Colombia;20;0;0;0;0;0;0;8;1
Elkin Soto Jaramillo;42;Categoria Primera A;2019;Midfielder;Once Caldas;Colombia;3;0;0;0;0;0;0;0;0
Elvis David Mosquera Valdés;31;Categoria Primera A;2019;Defender;Once Caldas;Colombia;27;2;0;2;0;0;0;5;0
Elvis Perlaza;33;Categoria Primera A;2019;Defender;Independiente Medellín;Colombia;29;3;1;2;4;1;3;10;1
Enrique Carlos Serje Orozco;26;Categoria Primera A;2019;Midfielder;Once Caldas;Colombia;21;0;0;0;0;0;0;10;1
Erick Francisco Montaño Rodríguez;27;Categoria Primera A;2019;Midfielder;Once Caldas;Colombia;2;0;0;0;0;0;0;1;0
Ernesto Exequiel Hernández Oncina;37;Categoria Primera A;2019;Goalkeeper;Envigado;Uruguay;9;0;0;0;0;0;0;1;0
Esteban Armando Ruiz Molina;25;Categoria Primera A;2019;Goalkeeper;La Equidad;Colombia;0;0;0;0;0;0;0;0;0
Estéfano Arango González;28;Categoria Primera A;2019;Midfielder;Alianza Petrolera;Colombia;32;5;2;3;1;0;1;4;0
Estiven Cardona;22;Categoria Primera A;2019;Defender;Independiente Medellín;Colombia;0;0;0;0;0;0;0;0;0
Ethan José Joaquín González Ariza;30;Categoria Primera A;2019;Forward;La Equidad;Colombia;11;2;2;0;1;0;1;1;0
Ever Valencia;25;Categoria Primera A;2019;Midfielder;Cúcuta Deportivo;Colombia;22;1;0;1;1;1;0;3;1
Exequiel Emanuel Benavídez;33;Categoria Primera A;2019;Midfielder;Patriotas Boyacá;Argentina;17;0;0;0;1;0;1;1;0
Fabián Alexis Viáfara Alarcón;30;Categoria Primera A;2019;Defender;Deportivo Pasto;Colombia;47;1;1;0;3;2;1;6;0
Fabián Andrés González Lasso;29;Categoria Primera A;2019;Forward;Millonarios;Colombia;33;6;4;2;2;1;1;4;0
Fabián Camilo Mosquera Mercado;27;Categoria Primera A;2019;Midfielder;Jaguares de Córdoba;Colombia;33;0;0;0;2;0;2;11;1
Fabián David Cantillo Beleño;25;Categoria Primera A;2019;Defender;Unión Magdalena;Colombia;22;0;0;0;1;0;1;8;0
Fabián Héctor Sambueza;34;Categoria Primera A;2019;Midfielder;Santa Fe;Argentina;36;6;2;4;8;4;4;12;2
Fabián Steven Ángel Bernal;21;Categoria Primera A;2019;Midfielder;Junior;Colombia;0;0;0;0;0;0;0;0;0
Fabio Enrique Castillo Choco;32;Categoria Primera A;2019;Defender;Jaguares de Córdoba;Colombia;26;0;0;0;0;0;0;3;1
Facundo Jeremías Guichón Sisto;31;Categoria Primera A;2019;Midfielder;Santa Fe;Uruguay;4;0;0;0;0;0;0;0;0
Fáider Fabio Burbano Castillo;30;Categoria Primera A;2019;Midfielder;Santa Fe;Colombia;26;2;0;2;0;0;0;3;0
Fáiner Torijano Cano;34;Categoria Primera A;2019;Defender;Santa Fe;Colombia;42;4;4;0;0;0;0;14;1
Farid Alfonso Díaz Rhenals;39;Categoria Primera A;2019;Defender;Alianza Petrolera;Colombia;43;0;0;0;3;1;2;11;1
Federico Arbeláez Ocampo;25;Categoria Primera A;2019;Defender;Santa Fe;Colombia;22;0;0;0;0;0;0;6;2
Federico Marcelo Anselmo;28;Categoria Primera A;2019;Forward;Santa Fe;Argentina;15;0;0;0;0;0;0;0;0
Feiver Alfonso Mercado Galera;32;Categoria Primera A;2019;Forward;Deportivo Cali;Colombia;39;9;7;2;5;2;3;5;0
Felipe Banguero Millán;33;Categoria Primera A;2019;Defender;Millonarios;Colombia;36;0;0;0;2;2;0;11;0
Felipe Jaramillo Velásquez;26;Categoria Primera A;2019;Midfielder;Millonarios;Colombia;35;1;1;0;2;2;0;12;2
Felipe Ponce Ramírez;34;Categoria Primera A;2019;Midfielder;Deportivo Pasto;Mexico;4;0;0;0;0;0;0;1;0
Felix Eduardo Charrupí Mina;21;Categoria Primera A;2019;Midfielder;Atlético Nacional;Colombia;1;0;0;0;0;0;0;0;0
Fernando Luis Aristeguieta de Luca;30;Categoria Primera A;2019;Forward;América de Cali;Venezuela;22;14;8;6;0;0;0;6;1
Fernando Nicolás Battiste;38;Categoria Primera A;2019;Midfielder;Unión Magdalena;Argentina;31;1;1;0;1;1;0;9;0
Fernei David Ibargüen Asprilla;29;Categoria Primera A;2019;Defender;Rionegro Águilas;Colombia;6;0;0;0;0;0;0;2;0
Francisco Báez;31;Categoria Primera A;2019;Defender;Envigado;Paraguay;34;3;3;0;0;0;0;12;0
Francisco De Lorenzi;24;Categoria Primera A;2019;Defender;Deportivo Cali;Argentina;23;0;0;0;0;0;0;6;0
Francisco Javier Carabalí Terán;31;Categoria Primera A;2019;Defender;Patriotas Boyacá;Venezuela;1;0;0;0;0;0;0;0;0
Francisco Javier Chaverra Angulo;22;Categoria Primera A;2019;Midfielder;La Equidad;Colombia;1;0;0;0;0;0;0;0;0
Francisco Javier Ramos Pungo;24;Categoria Primera A;2019;Forward;Atlético Huila;Colombia;1;0;0;0;0;0;0;0;0
Francisco Javier Rodríguez Ibarra;35;Categoria Primera A;2019;Midfielder;Rionegro Águilas;Colombia;30;1;1;0;0;0;0;9;0
Franco Emanuel Bolo;28;Categoria Primera A;2019;Forward;Deportivo Pasto;Argentina;10;1;1;0;3;3;0;2;0
Freddy Alexander Flórez Carrillo;29;Categoria Primera A;2019;Midfielder;Alianza Petrolera;Colombia;28;0;0;0;0;0;0;16;0
Fredy Hinestroza Arias;32;Categoria Primera A;2019;Midfielder;Junior;Colombia;39;4;1;3;5;0;5;6;0
Freyn Macleyn Figueroa Roa;24;Categoria Primera A;2019;Midfielder;Atlético Huila;Venezuela;8;0;0;0;0;0;0;1;0
Gabriel Enrique Gómez Girón;38;Categoria Primera A;2019;Midfielder;Atlético Bucaramanga;Panama;30;1;0;1;0;0;0;12;1
Gabriel Rafael Fuentes Gómez;25;Categoria Primera A;2019;Defender;Junior;Colombia;40;2;1;1;1;1;0;10;3
Gastón Poncet Otero;31;Categoria Primera A;2019;Forward;La Equidad;Uruguay;11;1;1;0;1;0;1;2;0
Geisson Perea;31;Categoria Primera A;2019;Defender;Deportivo Pasto;Colombia;41;5;3;2;1;1;0;18;0
George Saunders;33;Categoria Primera A;2019;Midfielder;Envigado;England;27;0;0;0;0;0;0;12;1
Geovan Jarit Montes Melo;26;Categoria Primera A;2019;Defender;Atlético Huila;Colombia;16;0;0;0;0;0;0;7;1
Geovanni Banguera Delgado;26;Categoria Primera A;2019;Goalkeeper;Atlético Huila;Colombia;33;0;0;0;0;0;0;5;1
Gerardo Amílcar Ortiz;33;Categoria Primera A;2019;Goalkeeper;Once Caldas;Paraguay;29;0;0;0;0;0;0;1;0
Gerardo Maximiliano Freitas Talpamiz;31;Categoria Primera A;2019;Forward;Rionegro Águilas;Uruguay;1;0;0;0;0;0;0;0;0
Germán Andrés Gutiérrez Henao;32;Categoria Primera A;2019;Defender;Junior;Colombia;14;1;0;1;0;0;0;3;0
Germán Cano;34;Categoria Primera A;2019;Forward;Independiente Medellín;Argentina;37;34;24;10;1;1;0;5;0
Germán Mera Cáceres;32;Categoria Primera A;2019;Defender;Junior;Colombia;21;2;1;1;0;0;0;6;1
Gilberto García Olarte;35;Categoria Primera A;2019;Defender;Rionegro Águilas;Colombia;11;0;0;0;1;1;0;3;0
Giovane Mario De Jesús;24;Categoria Primera A;2019;Midfielder;Unión Magdalena;Brazil;7;0;0;0;0;0;0;2;0
Giovanny Martínez Cortés;33;Categoria Primera A;2019;Midfielder;Rionegro Águilas;Colombia;8;1;0;1;2;1;1;2;0
Guido Nahuel Vadalá;25;Categoria Primera A;2019;Midfielder;Deportes Tolima;Argentina;3;0;0;0;0;0;0;1;0
Guillermo Murillo;27;Categoria Primera A;2019;Forward;Santa Fe;Colombia;11;0;0;0;0;0;0;2;0
Guillermo Tegüé;22;Categoria Primera A;2019;Defender;Independiente Medellín;Colombia;10;0;0;0;0;0;0;0;0
Gustavo Adolfo Carvajal Gómez;22;Categoria Primera A;2019;Midfielder;América de Cali;Colombia;6;0;0;0;0;0;0;0;0
Gustavo Adolfo Chará Valois;26;Categoria Primera A;2019;Defender;Santa Fe;Colombia;4;0;0;0;0;0;0;2;0
Gustavo Adolfo Sánchez Giraldo;26;Categoria Primera A;2019;Goalkeeper;Unión Magdalena;Colombia;0;0;0;0;0;0;0;0;0
Gustavo Adolfo Torres Grueso;26;Categoria Primera A;2019;Midfielder;Rionegro Águilas;Colombia;2;0;0;0;1;1;0;0;0
Gustavo Ezequiel Britos;32;Categoria Primera A;2019;Midfielder;Deportivo Pasto;Argentina;7;2;2;0;0;0;0;0;0
Hansel Orlando Zapata Zape;27;Categoria Primera A;2019;Forward;Millonarios;Colombia;37;5;3;2;9;8;1;2;0
Hanyer Luis Mosquera Córdoba;35;Categoria Primera A;2019;Defender;Rionegro Águilas;Colombia;12;0;0;0;0;0;0;4;1
Harlin David Ramírez Serna;26;Categoria Primera A;2019;Midfielder;Atlético Huila;Colombia;0;0;0;0;0;0;0;0;0
Harlin José Suárez Torres;28;Categoria Primera A;2019;Midfielder;Once Caldas;Colombia;18;1;1;0;1;1;0;6;0
Harold Andrés Gómez Muñoz;30;Categoria Primera A;2019;Defender;Atlético Bucaramanga;Colombia;31;1;1;0;0;0;0;8;0
Harold Andrés Rivera Chavarro;29;Categoria Primera A;2019;Midfielder;Atlético Huila;Colombia;20;1;1;0;1;0;1;8;1
Harold Andrey Estupiñán Camacho;25;Categoria Primera A;2019;Midfielder;Jaguares de Córdoba;Colombia;3;0;0;0;0;0;0;0;0
Harrinson Mancilla Mulato;30;Categoria Primera A;2019;Midfielder;Cúcuta Deportivo;Colombia;41;0;0;0;2;2;0;24;0
Harrison Arley Mojica Betancourt;29;Categoria Primera A;2019;Forward;Jaguares de Córdoba;Colombia;34;5;4;1;3;1;2;7;0
Harrison Javier Canchimbo Carabalí;32;Categoria Primera A;2019;Defender;Cúcuta Deportivo;Colombia;0;0;0;0;0;0;0;0;0
Hárrison Steve Henao Hurtado;35;Categoria Primera A;2019;Midfielder;Atlético Huila;Colombia;8;0;0;0;0;0;0;2;0
Hasan Leandro Vergara Ramos;23;Categoria Primera A;2019;Forward;Deportivo Pasto;Colombia;1;0;0;0;0;0;0;0;0
Hayen Santiago Palacios Sánchez;23;Categoria Primera A;2019;Forward;Atlético Nacional;Colombia;3;1;0;1;0;0;0;0;0
Héctor Andrés Quiñónes Cortés;30;Categoria Primera A;2019;Defender;América de Cali;Colombia;17;0;0;0;2;2;0;3;0
Héctor Antonio Urrego Hurtado;29;Categoria Primera A;2019;Defender;Independiente Medellín;Colombia;18;0;0;0;0;0;0;8;0
Helibelton Palacios;29;Categoria Primera A;2019;Defender;Atlético Nacional;Colombia;42;0;0;0;4;3;1;6;0
Henry Alcides Pernía Almao;31;Categoria Primera A;2019;Defender;Unión Magdalena;Venezuela;20;0;0;0;0;0;0;10;2
Henry Andrés Rojas Delgado;35;Categoria Primera A;2019;Midfielder;Deportivo Pasto;Colombia;33;2;0;2;3;2;1;1;0
Henry Matías Mier Codina;32;Categoria Primera A;2019;Midfielder;La Equidad;Uruguay;29;6;3;3;1;0;1;7;1
Henry Yoseiner Obando Estacio;29;Categoria Primera A;2019;Defender;Cúcuta Deportivo;Colombia;17;0;0;0;0;0;0;4;0
Herlbert Enrique Soto;27;Categoria Primera A;2019;Midfielder;Patriotas Boyacá;Colombia;0;0;0;0;0;0;0;0;0
Hernán Barcos;38;Categoria Primera A;2019;Forward;Atlético Nacional;Argentina;42;11;7;4;5;3;2;11;0
Hernán Camilo Luna Gómez;22;Categoria Primera A;2019;Midfielder;Unión Magdalena;Colombia;23;1;0;1;2;1;1;3;1
Hernán Darío Hernández Huepa;22;Categoria Primera A;2019;Midfielder;Atlético Huila;Colombia;5;0;0;0;0;0;0;1;0
Hernán Enrique Pertúz Ortega;33;Categoria Primera A;2019;Defender;Independiente Medellín;Colombia;2;0;0;0;0;0;0;0;0
Hernán Ignacio Hechalar;34;Categoria Primera A;2019;Forward;Atlético Huila;Argentina;16;3;2;1;1;1;0;5;0
Homer Enrique Martínez Yepez;25;Categoria Primera A;2019;Midfielder;Junior;Colombia;7;0;0;0;0;0;0;1;0
Horacio Martín Ramírez;38;Categoria Primera A;2019;Goalkeeper;Unión Magdalena;Argentina;17;0;0;0;0;0;0;2;0
Humberto Antonio Mendoza Quiñónez;38;Categoria Primera A;2019;Defender;Envigado;Colombia;12;1;1;0;1;1;0;2;0
Humberto José Acevedo Serrano;25;Categoria Primera A;2019;Goalkeeper;Deportivo Cali;Colombia;0;0;0;0;0;0;0;0;0
Israel Alba Marín;27;Categoria Primera A;2019;Defender;Patriotas Boyacá;Colombia;35;2;1;1;1;1;0;9;1
Iván Andrés Rojas Vásquez;25;Categoria Primera A;2019;Midfielder;Envigado;Colombia;27;0;0;0;3;3;0;6;0
Iván David Rivas Mendoza;34;Categoria Primera A;2019;Midfielder;Rionegro Águilas;Colombia;17;0;0;0;1;0;1;3;0
Iván Ibañez;23;Categoria Primera A;2019;Forward;Deportivo Cali;Colombia;8;1;0;1;0;0;0;2;0
Iván Luquetta;26;Categoria Primera A;2019;Defender;Junior;Colombia;1;0;0;0;0;0;0;0;0
Jackson David Montaño Palacios;29;Categoria Primera A;2019;Defender;Alianza Petrolera;Colombia;9;0;0;0;0;0;0;1;0
Jacobo Escobar;24;Categoria Primera A;2019;Forward;Rionegro Águilas;Colombia;19;2;0;2;0;0;0;2;0
Jáder Obrian;27;Categoria Primera A;2019;Forward;Rionegro Águilas;Colombia;38;11;3;8;0;0;0;10;0
Jader Valencia;22;Categoria Primera A;2019;Forward;Millonarios;Colombia;3;0;0;0;0;0;0;0;0
Jahir Stiven Scott Olivero;27;Categoria Primera A;2019;Midfielder;Unión Magdalena;Colombia;0;0;0;0;0;0;0;0;0
Jáider Alfonso Riquett Molina;32;Categoria Primera A;2019;Defender;La Equidad;Colombia;21;0;0;0;0;0;0;6;1
Jaime Andrés Giraldo Ocampo;24;Categoria Primera A;2019;Midfielder;Independiente Medellín;Colombia;9;0;0;0;0;0;0;0;0
Jair Ulices Palacios Silva;32;Categoria Primera A;2019;Defender;Millonarios;Colombia;17;0;0;0;0;0;0;7;1
Jairo Fabián Palomino Sierra;34;Categoria Primera A;2019;Midfielder;Envigado;Colombia;38;6;5;1;1;1;0;11;0
James Amilkar Sánchez Altamiranda;34;Categoria Primera A;2019;Defender;Junior;Colombia;37;0;0;0;0;0;0;5;0
James Enrique Castro Maestre;37;Categoria Primera A;2019;Midfielder;Cúcuta Deportivo;Colombia;32;4;3;1;5;3;2;5;0
James José Aguirre Hernández;30;Categoria Primera A;2019;Goalkeeper;Atlético Bucaramanga;Colombia;8;0;0;0;0;0;0;1;0
Jamil Lucumí Rodriguez;25;Categoria Primera A;2019;Defender;Jaguares de Córdoba;Colombia;0;0;0;0;0;0;0;0;0
Jaminton Leandro Campaz;22;Categoria Primera A;2019;Midfielder;Deportes Tolima;Colombia;30;5;3;2;5;5;0;4;0
Janer Alexis Ordóñez Cuero;25;Categoria Primera A;2019;Defender;Jaguares de Córdoba;Colombia;2;0;0;0;0;0;0;0;0
Jarlan Barrera;27;Categoria Primera A;2019;Midfielder;Atlético Nacional;Colombia;24;3;1;2;5;4;1;6;0
Javier Alexis Orobio Rincón;26;Categoria Primera A;2019;Goalkeeper;Atlético Bucaramanga;Colombia;0;0;0;0;0;0;0;0;0
Javier Arley Reina Calvo;33;Categoria Primera A;2019;Midfielder;Once Caldas;Colombia;31;5;3;2;7;5;2;2;0
Javier López Rodríguez;33;Categoria Primera A;2019;Defender;Cúcuta Deportivo;Colombia;35;1;0;1;1;0;1;8;1
Jean Carlos Becerra Cuello;29;Categoria Primera A;2019;Midfielder;Atlético Huila;Colombia;5;0;0;0;0;0;0;1;0
Jean Carlos Blanco Becerra;30;Categoria Primera A;2019;Forward;Unión Magdalena;Colombia;27;2;1;1;0;0;0;5;0
Jean Carlos Pestaña Hernández;25;Categoria Primera A;2019;Midfielder;Atlético Huila;Colombia;21;0;0;0;0;0;0;6;1
Jean Carlos Sinisterra Angulo;22;Categoria Primera A;2019;Midfielder;América de Cali;Colombia;1;0;0;0;0;0;0;0;0
Jean Lucas Rivera Murillo;25;Categoria Primera A;2019;Midfielder;Atlético Nacional;Colombia;11;0;0;0;0;0;0;1;0
Jean Paul Jesús Pineda Cortés;33;Categoria Primera A;2019;Forward;Atlético Bucaramanga;Chile;14;3;3;0;0;0;0;2;0
Jefersson Justino Martínez Valverde;29;Categoria Primera A;2019;Goalkeeper;Millonarios;Colombia;30;0;0;0;1;1;0;7;0
Jefferson Cuero Castro;34;Categoria Primera A;2019;Forward;Jaguares de Córdoba;Colombia;18;1;1;0;2;1;1;2;0
Jefferson Duque;35;Categoria Primera A;2019;Forward;Santa Fe;Colombia;23;6;3;3;3;2;1;6;1
Jefferson Eulises Murillo Aguilar;30;Categoria Primera A;2019;Defender;América de Cali;Colombia;10;0;0;0;0;0;0;3;1
Jefferson Goivanny Solano Montañez;26;Categoria Primera A;2019;Forward;Cúcuta Deportivo;Colombia;6;0;0;0;0;0;0;1;0
Jefferson José Gómez Genes;26;Categoria Primera A;2019;Defender;Junior;Colombia;6;0;0;0;0;0;0;1;0
Jefferson Mena Palacios;33;Categoria Primera A;2019;Defender;Rionegro Águilas;Colombia;16;0;0;0;0;0;0;6;0
Jeison Alberto Pinillo Solís;25;Categoria Primera A;2019;Goalkeeper;América de Cali;Colombia;0;0;0;0;0;0;0;0;0
Jeison Andrés Angulo Trujillo;26;Categoria Primera A;2019;Defender;Deportivo Cali;Colombia;1;0;0;0;0;0;0;0;0
Jeison Estiven Quiñónes Botina;25;Categoria Primera A;2019;Defender;Rionegro Águilas;Colombia;16;0;0;0;0;0;0;6;2
Jeison Medina Escobar;27;Categoria Primera A;2019;Forward;América de Cali;Colombia;25;5;3;2;0;0;0;2;0
Jeison Steven Lucumí Mina;27;Categoria Primera A;2019;Midfielder;Atlético Nacional;Colombia;15;2;2;0;1;1;0;3;1
Jeison Stiven Truque Lucumí;23;Categoria Primera A;2019;Goalkeeper;Once Caldas;Colombia;0;0;0;0;0;0;0;0;0
Jeisson Andrés Palacios Murillo;28;Categoria Primera A;2019;Defender;Alianza Petrolera;Colombia;44;0;0;0;0;0;0;10;0
Jermein Zidane Peña Maiguel;23;Categoria Primera A;2019;Defender;Unión Magdalena;Colombia;3;0;0;0;0;0;0;2;0
Jerson Andrés Malagón Piracún;29;Categoria Primera A;2019;Defender;Patriotas Boyacá;Colombia;15;0;0;0;0;0;0;5;0
Jesús Alexis González Moran;26;Categoria Primera A;2019;Forward;La Equidad;Panama;11;0;0;0;0;0;0;1;0
Jesús Daniel Martínez Leal;28;Categoria Primera A;2019;Defender;Envigado;Colombia;5;0;0;0;0;0;0;0;0
Jesús David Marimón Báez;24;Categoria Primera A;2019;Midfielder;Patriotas Boyacá;Colombia;2;0;0;0;0;0;0;2;0
Jesús David Murillo;28;Categoria Primera A;2019;Defender;Independiente Medellín;Colombia;37;2;0;2;2;1;1;14;0
Jesús David Murillo León;29;Categoria Primera A;2019;Defender;Junior;Colombia;22;0;0;0;0;0;0;4;0
Jesús David Rivas Hernández;25;Categoria Primera A;2019;Forward;Rionegro Águilas;Colombia;12;1;1;0;0;0;0;1;0
Jesús Jonathan Lozano Santiago;28;Categoria Primera A;2019;Defender;Jaguares de Córdoba;Colombia;1;0;0;0;0;0;0;0;0
Jesus Morelo Meza;21;Categoria Primera A;2019;Midfielder;Envigado;Colombia;1;0;0;0;0;0;0;0;0
Jesús Steven Murillo León;29;Categoria Primera A;2019;Defender;Jaguares de Córdoba;Colombia;9;0;0;0;0;0;0;0;0
Jeysen Jair Núñez Charales;33;Categoria Primera A;2019;Forward;Cúcuta Deportivo;Colombia;17;1;0;1;1;1;0;3;0
Jhan Carlos Cuero Solis;23;Categoria Primera A;2019;Midfielder;La Equidad;Colombia;5;0;0;0;0;0;0;0;0
Jhan Carlos Valencia Jávez;24;Categoria Primera A;2019;Defender;Jaguares de Córdoba;Colombia;0;0;0;0;0;0;0;0;0
Jhesuad David Salamanca Cervantes;21;Categoria Primera A;2019;Midfielder;Junior;Colombia;0;0;0;0;0;0;0;0;0
Jhoaho Rivelino Hinestroza Valencia;26;Categoria Primera A;2019;Forward;América de Cali;Colombia;3;0;0;0;0;0;0;0;0
Jhoan Sebastián Ayala Sanabria;27;Categoria Primera A;2019;Midfielder;Jaguares de Córdoba;Colombia;16;0;0;0;2;0;2;6;0
Jhohann Sebastián Yabur Perea;23;Categoria Primera A;2019;Midfielder;Atlético Nacional;Colombia;5;0;0;0;0;0;0;0;0
Jhojan Valencia;26;Categoria Primera A;2019;Midfielder;Unión Magdalena;Colombia;38;2;1;1;0;0;0;18;0
Jhon Aexander Mena Vacca;25;Categoria Primera A;2019;Defender;Atlético Huila;Colombia;1;0;0;0;0;0;0;0;0
Jhon Alexander González Franco;23;Categoria Primera A;2019;Midfielder;Rionegro Águilas;Colombia;0;0;0;0;0;0;0;0;0
Jhon Ányelo Labastidas Daza;24;Categoria Primera A;2019;Midfielder;Unión Magdalena;Colombia;8;0;0;0;0;0;0;0;0
Jhon Arias;25;Categoria Primera A;2019;Midfielder;Patriotas Boyacá;Colombia;36;4;2;2;1;0;1;3;0
Jhon Duque;30;Categoria Primera A;2019;Midfielder;Millonarios;Colombia;35;0;0;0;3;0;3;13;2
Jhon Durán;18;Categoria Primera A;2019;Defender;Envigado;Colombia;9;1;1;0;1;0;1;4;1
Jhon Emerson Córdoba Mosquera;22;Categoria Primera A;2019;Midfielder;Atlético Huila;Colombia;6;0;0;0;0;0;0;0;0
Jhon Freduar Vásquez Anaya;27;Categoria Primera A;2019;Midfielder;Alianza Petrolera;Colombia;40;13;10;3;1;0;1;14;2
Jhon Fredy Miranda Rada;25;Categoria Primera A;2019;Forward;Santa Fe;Colombia;5;0;0;0;0;0;0;0;0
Jhon Fredy Pérez Lizarazo;34;Categoria Primera A;2019;Midfielder;Atlético Bucaramanga;Colombia;38;10;5;5;3;1;2;6;0
