full_name;age;league;season;position;Current Club;nationality;appearances_overall;goals_overall;goals_home;goals_away;assists_overall;assists_home;assists_away;yellow_cards_overall;red_cards_overall
José Julián De La Cuesta Herrera;39;Categoria Primera A;2018;Defender;Deportivo Pasto;Colombia;14;0;0;0;0;0;0;2;0
José Luis Chunga Vega;31;Categoria Primera A;2018;Goalkeeper;Junior;Colombia;12;0;0;0;0;0;0;2;0
José Luis Moreno Peña;25;Categoria Primera A;2018;Defender;Once Caldas;Colombia;6;0;0;0;0;0;0;4;1
José Luis Mosquera Moreno;27;Categoria Primera A;2018;Defender;Boyacá Chicó;Colombia;31;1;1;0;1;1;0;12;0
José Miguel Jaimes Quintero;24;Categoria Primera A;2018;Midfielder;Atlético Bucaramanga;Colombia;0;0;0;0;0;0;0;0;0
José Ramiro Sánchez Carvajal;38;Categoria Primera A;2018;Goalkeeper;Millonarios;Colombia;5;0;0;0;0;0;0;2;0
José Tomás Clavijo Mosquera;23;Categoria Primera A;2018;Defender;Once Caldas;Colombia;3;0;0;0;0;0;0;0;0
Joseph Christopher Cox Goods;28;Categoria Primera A;2018;Forward;América de Cali;Panama;6;0;0;0;0;0;0;2;0
Jossimar Andrés Gómez Pereira;35;Categoria Primera A;2018;Midfielder;Boyacá Chicó;Colombia;15;1;1;0;0;0;0;7;1
Jown Anderson Cardona Agudelo;27;Categoria Primera A;2018;Forward;Deportivo Cali;Colombia;6;1;1;0;0;0;0;1;0
Juan Alberto Mosquera Álvarez;26;Categoria Primera A;2018;Midfielder;Envigado;Colombia;17;1;1;0;0;0;0;5;0
Juan Alejandro Mahecha Molina;35;Categoria Primera A;2018;Midfielder;La Equidad;Colombia;34;2;0;2;1;1;0;8;0
Juan Andrés Balanta Palacios;25;Categoria Primera A;2018;Forward;Jaguares de Córdoba;Colombia;3;0;0;0;0;0;0;0;0
Juan Camilo Angulo Villegas;33;Categoria Primera A;2018;Defender;Deportivo Cali;Colombia;35;3;2;1;8;7;1;11;1
Juan Camilo Mesa Antúnez;24;Categoria Primera A;2018;Midfielder;América de Cali;Colombia;1;0;0;0;0;0;0;0;0
Juan Camilo Pérez Saldarriaga;36;Categoria Primera A;2018;Defender;Rionegro Águilas;Colombia;7;0;0;0;0;0;0;4;1
Juan Camilo Roa Estrada;27;Categoria Primera A;2018;Midfielder;Jaguares de Córdoba;Colombia;36;2;1;1;2;1;1;4;0
Juan Camilo Salazar Hinestrosa;25;Categoria Primera A;2018;Defender;Millonarios;Colombia;26;1;1;0;3;1;2;4;0
Juan Camilo Vela Ospina;29;Categoria Primera A;2018;Midfielder;Boyacá Chicó;Colombia;8;0;0;0;0;0;0;2;0
Juan Camilo Vergara Romero;22;Categoria Primera A;2018;Midfielder;Patriotas Boyacá;Colombia;0;0;0;0;0;0;0;0;0
Juan Camilo Zúñiga Mosquera;36;Categoria Primera A;2018;Defender;Atlético Nacional;Colombia;4;0;0;0;0;0;0;1;1
Juan Carlos Caicedo Solís;24;Categoria Primera A;2018;Midfielder;Deportivo Cali;Colombia;2;0;0;0;0;0;0;0;0
Juan Carlos Díaz Mena;21;Categoria Primera A;2018;Midfielder;Independiente Medellín;Colombia;0;0;0;0;0;0;0;0;0
Juan Daniel Cifuentes Vergara;23;Categoria Primera A;2018;Defender;América de Cali;Colombia;1;0;0;0;0;0;0;0;0
Juan Daniel Roa Reyes;31;Categoria Primera A;2018;Midfielder;Santa Fe;Colombia;22;0;0;0;1;0;1;12;0
Juan David Díaz Sánchez;25;Categoria Primera A;2018;Defender;Boyacá Chicó;Colombia;20;0;0;0;3;3;0;8;1
Juan David Duque Santos;31;Categoria Primera A;2018;Defender;Boyacá Chicó;Colombia;9;0;0;0;0;0;0;4;0
Juan David Jiménez Alvarado;28;Categoria Primera A;2018;Midfielder;Atlético Bucaramanga;Colombia;24;0;0;0;0;0;0;3;0
Juan David Ramírez Bolívar;25;Categoria Primera A;2018;Goalkeeper;Atlético Nacional;Colombia;0;0;0;0;0;0;0;0;0
Juan David Ríos Henao;30;Categoria Primera A;2018;Midfielder;Alianza Petrolera;Colombia;31;0;0;0;2;1;1;5;0
Juan David Rodríguez Rico;29;Categoria Primera A;2018;Midfielder;Once Caldas;Colombia;31;3;2;1;1;1;0;5;0
Juan David Valencia Arboleda;29;Categoria Primera A;2018;Goalkeeper;Rionegro Águilas;Colombia;19;0;0;0;0;0;0;4;0
Juan David Valencia Hinestroza;36;Categoria Primera A;2018;Midfielder;Santa Fe;Colombia;3;0;0;0;0;0;0;0;0
Juan Diego Figueroa Giraldo;23;Categoria Primera A;2018;Midfielder;América de Cali;Colombia;0;0;0;0;0;0;0;0;0
Juan Diego Gil Castaño;21;Categoria Primera A;2018;Goalkeeper;Patriotas Boyacá;Colombia;0;0;0;0;0;0;0;0;0
Juan Diego Giraldo Quintero;25;Categoria Primera A;2018;Midfielder;Rionegro Águilas;Colombia;11;0;0;0;0;0;0;1;0
Juan Diego Nieva Guzmán;23;Categoria Primera A;2018;Midfielder;América de Cali;Colombia;4;0;0;0;0;0;0;2;0
Juan Esteban Jiménez Villada;26;Categoria Primera A;2018;Goalkeeper;Envigado;Colombia;0;0;0;0;0;0;0;0;0
Juan Esteban Ocampo Rubio;23;Categoria Primera A;2018;Midfielder;Once Caldas;Colombia;0;0;0;0;0;0;0;0;0
Juan Felipe Aguirre;26;Categoria Primera A;2018;Defender;Leones;Colombia;30;1;0;1;1;0;1;5;1
Juan Felipe Gómez Londoño;22;Categoria Primera A;2018;Forward;Leones;Colombia;1;0;0;0;0;0;0;0;0
Juan Fernando Asprilla Mosquera;23;Categoria Primera A;2018;Forward;América de Cali;Colombia;3;0;0;0;0;0;0;0;0
Juan Fernando Caicedo Benítez;33;Categoria Primera A;2018;Forward;Independiente Medellín;Colombia;42;11;6;5;6;5;1;5;0
Juan Guillermo Arboleda Sánchez;33;Categoria Primera A;2018;Defender;Deportes Tolima;Colombia;19;0;0;0;0;0;0;6;0
Juan Guillermo Domínguez Cabezas;35;Categoria Primera A;2018;Defender;Millonarios;Colombia;18;1;1;0;1;1;0;7;1
Juan Guillermo Ochoa Tamayo;26;Categoria Primera A;2018;Defender;Envigado;Colombia;3;0;0;0;0;0;0;3;1
Juan Hurtado;24;Categoria Primera A;2018;Midfielder;Deportivo Cali;Colombia;0;0;0;0;0;0;0;0;0
Juan José Mezú Viáfara;33;Categoria Primera A;2018;Midfielder;Jaguares de Córdoba;Colombia;31;2;1;1;3;3;0;0;0
Juan Leandro Vogliotti;37;Categoria Primera A;2018;Forward;Jaguares de Córdoba;Argentina;9;0;0;0;1;0;1;1;0
Juan Manuel Vázquez;28;Categoria Primera A;2018;Forward;Deportivo Pasto;Argentina;11;1;1;0;1;0;1;1;0
Juan Moreno;23;Categoria Primera A;2018;Goalkeeper;Millonarios;Colombia;0;0;0;0;0;0;0;0;0
Juan Pablo Agudelo Galeano;25;Categoria Primera A;2018;Forward;Envigado;Colombia;3;0;0;0;0;0;0;0;0
Juan Pablo Díaz Sánchez;19;Categoria Primera A;2018;Midfielder;Boyacá Chicó;Colombia;0;0;0;0;0;0;0;0;0
Juan Pablo Montoya Isaza;25;Categoria Primera A;2018;Goalkeeper;Leones;Colombia;0;0;0;0;0;0;0;0;0
Juan Pablo Nieto Salazar;29;Categoria Primera A;2018;Midfielder;Once Caldas;Colombia;19;1;0;1;6;1;5;2;0
Juan Pablo Otálvaro Bedoya;24;Categoria Primera A;2018;Midfielder;Rionegro Águilas;Colombia;3;0;0;0;0;0;0;1;0
Juan Pablo Ramírez Velásquez;24;Categoria Primera A;2018;Midfielder;Atlético Nacional;Colombia;21;1;1;0;3;2;1;8;0
Juan Pablo Vargas Campos;27;Categoria Primera A;2018;Defender;Deportes Tolima;Costa Rica;0;0;0;0;0;0;0;0;0
Juan Quintero;27;Categoria Primera A;2018;Defender;Deportivo Cali;Colombia;10;0;0;0;0;0;0;3;0
Juan Ramón Barrera Pérez;33;Categoria Primera A;2018;Midfielder;Boyacá Chicó;Nicaragua;8;0;0;0;1;1;0;0;0
Juan Salazar;24;Categoria Primera A;2018;Forward;Boyacá Chicó;Colombia;3;1;1;0;0;0;0;0;0
Juan Sebastián Herrera Sanabria;27;Categoria Primera A;2018;Forward;Atlético Huila;Colombia;11;2;2;0;0;0;0;1;0
Juan Sebastián López Baena;24;Categoria Primera A;2018;Forward;Rionegro Águilas;Colombia;1;0;0;0;0;0;0;0;0
Juan Sebastian Palma Micolta;23;Categoria Primera A;2018;Midfielder;Once Caldas;Colombia;5;0;0;0;0;0;0;0;0
Juan Sebastián Villota Vargas;30;Categoria Primera A;2018;Midfielder;Deportivo Pasto;Colombia;29;2;2;0;3;2;1;10;0
Juan Silgado;23;Categoria Primera A;2018;Forward;Jaguares de Córdoba;Colombia;2;0;0;0;0;0;0;0;0
Juan Zuluaga;29;Categoria Primera A;2018;Defender;Jaguares de Córdoba;Colombia;33;0;0;0;1;1;0;9;0
Julián Alveiro Quiñónes García;32;Categoria Primera A;2018;Defender;Deportes Tolima;Colombia;35;6;4;2;0;0;0;10;1
Julián Andrés Lemos Chamorro;24;Categoria Primera A;2018;Defender;Independiente Medellín;Colombia;1;0;0;0;0;0;0;1;0
Julián David Pretel Rosero;28;Categoria Primera A;2018;Defender;Patriotas Boyacá;Colombia;6;0;0;0;0;0;0;1;0
Julián Esteban Zea Macca;23;Categoria Primera A;2018;Forward;Deportivo Cali;Colombia;1;0;0;0;0;0;0;0;0
Julián Fernando Buitrago Quiñónez;29;Categoria Primera A;2018;Midfielder;Patriotas Boyacá;Colombia;22;0;0;0;0;0;0;1;0
Julián Guillermo Rojas;32;Categoria Primera A;2018;Midfielder;Deportivo Pasto;Colombia;19;0;0;0;1;1;0;8;0
Julio Agustín Quiñónes Pastrana;26;Categoria Primera A;2018;Forward;Deportivo Pasto;Colombia;1;0;0;0;0;0;0;0;0
Kelvin David Osorio Antury;28;Categoria Primera A;2018;Midfielder;Patriotas Boyacá;Colombia;17;3;2;1;3;2;1;2;0
Kevin Aladesanmi;23;Categoria Primera A;2018;Midfielder;Junior;Colombia;4;0;0;0;1;1;0;0;0
Kevin Alexander Balanta Lucumí;25;Categoria Primera A;2018;Defender;Deportivo Cali;Colombia;24;3;2;1;1;1;0;9;0
Kevin Alexander Londoño Asprilla;28;Categoria Primera A;2018;Midfielder;Once Caldas;Colombia;18;2;2;0;2;2;0;3;0
Kevin Andrés Agudelo Ardila;23;Categoria Primera A;2018;Midfielder;Atlético Huila;Colombia;15;0;0;0;0;0;0;2;0
Kevin Andrés Velasco Bonilla;25;Categoria Primera A;2018;Defender;Deportivo Cali;Colombia;12;2;2;0;0;0;0;0;0
Kévin Camilo Rendón Guerrero;29;Categoria Primera A;2018;Midfielder;Leones;Colombia;14;0;0;0;1;1;0;3;0
Kevin David Rivas Arrechea;24;Categoria Primera A;2018;Defender;América de Cali;Colombia;3;0;0;0;0;0;0;2;0
Kevin David Salazar Chiquiza;26;Categoria Primera A;2018;Midfielder;Atlético Huila;Colombia;12;0;0;0;0;0;0;1;0
Kevin Federik Ramírez Dutra;28;Categoria Primera A;2018;Forward;América de Cali;Uruguay;6;1;0;1;0;0;0;0;0
Kevin Joacid Moreno Sinisterra;22;Categoria Primera A;2018;Defender;Deportivo Cali;Colombia;4;0;0;0;0;0;0;1;0
Kevin Santiago Lara Ávila;20;Categoria Primera A;2018;Defender;Atlético Huila;Colombia;3;0;0;0;0;0;0;0;0
Kevin Stiven Salazar Torres;23;Categoria Primera A;2018;Midfielder;Atlético Huila;Cameroon;3;0;0;0;0;0;0;1;0
Kevin Stiven Viveros Rodallega;22;Categoria Primera A;2018;Forward;América de Cali;Colombia;7;0;0;0;0;0;0;3;1
Kevin Wilson Piedrahita Velasco;31;Categoria Primera A;2018;Goalkeeper;La Equidad;USA;1;0;0;0;0;0;0;0;0
Larry Angulo;27;Categoria Primera A;2018;Midfielder;Independiente Medellín;Colombia;25;2;2;0;2;2;0;9;0
Larry Vásquez Ortega;29;Categoria Primera A;2018;Midfielder;América de Cali;Colombia;13;0;0;0;0;0;0;5;0
Leandro Sebastián Velázquez;33;Categoria Primera A;2018;Midfielder;Rionegro Águilas;Argentina;34;6;3;3;3;2;1;15;0
Léiner de Jesús Escalante Escorcia;30;Categoria Primera A;2018;Midfielder;Junior;Colombia;24;4;2;2;0;0;0;2;0
Leonardo Castro;30;Categoria Primera A;2018;Forward;Independiente Medellín;Colombia;29;8;7;1;5;4;1;7;1
Leonardo Enrique Saldaña Carvajal;32;Categoria Primera A;2018;Defender;Alianza Petrolera;Colombia;19;0;0;0;1;1;0;3;0
Leonardo Javier Escorcia Barraza;26;Categoria Primera A;2018;Defender;Jaguares de Córdoba;Colombia;23;1;0;1;0;0;0;6;0
Lewis Alexander Ochoa Cassiani;38;Categoria Primera A;2018;Defender;Atlético Bucaramanga;Colombia;10;0;0;0;1;1;0;0;0
Leyvin Jhojane Balanta Fory;32;Categoria Primera A;2018;Defender;Santa Fe;Colombia;18;0;0;0;1;1;0;2;1
Lucas Federico Trejo;34;Categoria Primera A;2018;Defender;Atlético Huila;Argentina;6;0;0;0;0;0;0;0;0
Lucero Gonzalo Álvarez Martínez;37;Categoria Primera A;2018;Goalkeeper;Rionegro Águilas;Uruguay;12;0;0;0;0;0;0;2;0
Luciano Alejandro Ospina Londoño;31;Categoria Primera A;2018;Defender;Alianza Petrolera;Colombia;34;0;0;0;0;0;0;10;0
Luis Alberto Ojeda;32;Categoria Primera A;2018;Goalkeeper;Atlético Bucaramanga;Argentina;17;0;0;0;0;0;0;3;0
Luis Alberto Perea Pérez;36;Categoria Primera A;2018;Forward;La Equidad;Colombia;5;1;1;0;0;0;0;0;0
Luis Alberto Tipton Palacio;30;Categoria Primera A;2018;Defender;Atlético Huila;Colombia;9;0;0;0;0;0;0;2;0
Luis Alejandro Luna Quinteros;34;Categoria Primera A;2018;Midfielder;Independiente Medellín;Ecuador;15;0;0;0;0;0;0;5;0
Luis Alejandro Mosquera Cuervo;23;Categoria Primera A;2018;Forward;Atlético Huila;Colombia;5;0;0;0;0;0;0;0;0
Luis Alejandro Paz Mulato;33;Categoria Primera A;2018;Midfielder;Deportes Tolima;Colombia;22;0;0;0;0;0;0;8;0
Luis Alfredo Sierra Pérez;34;Categoria Primera A;2018;Midfielder;Once Caldas;Colombia;9;0;0;0;0;0;0;4;0
Luis Alfredo Toloza Vallecilla;31;Categoria Primera A;2018;Defender;Boyacá Chicó;Colombia;6;0;0;0;0;0;0;2;0
Luis Ángel Rodríguez Ayazo;27;Categoria Primera A;2018;Defender;Envigado;Colombia;29;0;0;0;0;0;0;8;1
Luis Carlos Arias Cardona;37;Categoria Primera A;2018;Forward;Deportivo Pasto;Colombia;25;1;0;1;0;0;0;3;0
Luis Carlos Cabezas Mairongo;36;Categoria Primera A;2018;Forward;La Equidad;Colombia;14;0;0;0;0;0;0;0;0
Luis Carlos Ruiz Morales;35;Categoria Primera A;2018;Forward;Junior;Colombia;14;3;2;1;1;0;1;2;0
Luis Daniel González Cova;31;Categoria Primera A;2018;Forward;Deportes Tolima;Venezuela;17;1;1;0;6;2;4;1;0
Luis Danílson Córdoba Rodríguez;36;Categoria Primera A;2018;Midfielder;Jaguares de Córdoba;Colombia;9;0;0;0;0;0;0;3;0
Luis Enrique Delgado Mantilla;41;Categoria Primera A;2018;Goalkeeper;Atlético Bucaramanga;Colombia;2;0;0;0;0;0;0;0;0
Luis Felipe Gómez Miranda;22;Categoria Primera A;2018;Midfielder;Leones;Colombia;5;0;0;0;0;0;0;1;0
Luis Fernando Bonilla Ramírez;24;Categoria Primera A;2018;Midfielder;Patriotas Boyacá;Colombia;9;0;0;0;0;0;0;1;0
Luis Fernando Copete Murillo;33;Categoria Primera A;2018;Defender;Deportivo Pasto;Nicaragua;10;1;1;0;0;0;0;1;0
Luis Fernando Díaz Marulanda;25;Categoria Primera A;2018;Midfielder;Junior;Colombia;38;13;10;3;4;4;0;3;1
Luis Fernando Sandoval Oyola;23;Categoria Primera A;2018;Midfielder;Junior;Colombia;2;0;0;0;0;0;0;1;0
Luis Francisco Sánchez Mosquera;21;Categoria Primera A;2018;Defender;América de Cali;Colombia;0;0;0;0;0;0;0;0;0
Luis Gabriel Rivas Mosquera;23;Categoria Primera A;2018;Goalkeeper;Deportes Tolima;Colombia;0;0;0;0;0;0;0;0;0
Luis Hernán Mosquera Chamorro;33;Categoria Primera A;2018;Midfielder;Rionegro Águilas;Colombia;21;0;0;0;0;0;0;2;0
Luis Hernando Vélez Celada;32;Categoria Primera A;2018;Midfielder;Leones;Colombia;3;0;0;0;0;0;0;0;0
Luis Manuel Narváez Pitalúa;38;Categoria Primera A;2018;Midfielder;Junior;Colombia;21;0;0;0;0;0;0;6;0
Luis Manuel Seijas Gunther;36;Categoria Primera A;2018;Midfielder;Santa Fe;Venezuela;18;1;1;0;0;0;0;4;0
Luis Miguel Payares Blanco;32;Categoria Primera A;2018;Defender;Deportes Tolima;Colombia;34;2;1;1;2;1;1;5;0
Luis Orlando Hurtado Cuesta;27;Categoria Primera A;2018;Forward;Rionegro Águilas;Colombia;13;0;0;0;0;0;0;0;0
Luis Sinisterra;23;Categoria Primera A;2018;Forward;Once Caldas;Colombia;19;4;2;2;4;4;0;6;0
Luis Vásquez;26;Categoria Primera A;2018;Goalkeeper;Junior;Colombia;0;0;0;0;0;0;0;0;0
Luisbert Javier Barros López;29;Categoria Primera A;2018;Defender;Atlético Bucaramanga;Colombia;0;0;0;0;0;0;0;0;0
Macnelly Torres Berrío;37;Categoria Primera A;2018;Midfielder;Deportivo Cali;Colombia;31;2;2;0;5;4;1;3;0
Maicol Balanta Peña;32;Categoria Primera A;2018;Forward;Alianza Petrolera;Colombia;27;5;4;1;2;2;0;2;0
Mairon Jair Quiñónes Cabezas;26;Categoria Primera A;2018;Defender;Deportivo Pasto;Colombia;7;0;0;0;0;0;0;3;0
Manuel Emilio Palacios Murillo;29;Categoria Primera A;2018;Forward;Alianza Petrolera;Colombia;31;4;3;1;2;1;1;3;0
Manuel Eutimio Berrío Palacios;26;Categoria Primera A;2018;Defender;Atlético Huila;Colombia;4;0;0;0;0;0;0;1;0
Manuel Fernando Isaza Zorrilla;27;Categoria Primera A;2018;Midfielder;Atlético Huila;Colombia;5;0;0;0;0;0;0;1;0
Manuel Fernando Loaiza Quintas;27;Categoria Primera A;2018;Goalkeeper;Atlético Bucaramanga;Colombia;0;0;0;0;0;0;0;0;0
Marcelino Jr Carreazo Betin;23;Categoria Primera A;2018;Midfielder;Once Caldas;Venezuela;26;1;0;1;2;2;0;1;0
Marco Jhonnier Pérez Murillo;31;Categoria Primera A;2018;Forward;Deportes Tolima;Colombia;39;19;8;11;4;3;1;5;0
Mariano Vázquez;29;Categoria Primera A;2018;Midfielder;La Equidad;Argentina;17;2;1;1;0;0;0;1;0
Mario Alexander Álvarez Villalba;28;Categoria Primera A;2018;Forward;Patriotas Boyacá;Colombia;13;2;0;2;1;1;0;5;0
Mario Alexis Ramírez Álvarez;32;Categoria Primera A;2018;Midfielder;Patriotas Boyacá;Colombia;7;0;0;0;0;0;0;1;0
Marlon Aldair Torres Obeso;26;Categoria Primera A;2018;Defender;Atlético Bucaramanga;Colombia;39;3;2;1;0;0;0;7;0
Marlon Javier Piedrahita Londoño;37;Categoria Primera A;2018;Defender;Junior;Colombia;28;2;2;0;3;1;2;6;0
Martín Alexis González Crespo;32;Categoria Primera A;2018;Defender;Atlético Bucaramanga;Uruguay;16;0;0;0;1;1;0;4;0
Martín Enrique Payares Campo;27;Categoria Primera A;2018;Defender;Deportivo Pasto;Colombia;9;0;0;0;0;0;0;3;0
Marvin Leandro Vallecilla Gómez;31;Categoria Primera A;2018;Midfielder;Atlético Bucaramanga;Colombia;13;1;0;1;0;0;0;4;1
Mateo García Rojas;24;Categoria Primera A;2018;Midfielder;Deportivo Pasto;Colombia;6;0;0;0;0;0;0;2;0
Mateo Giraldo;24;Categoria Primera A;2018;Midfielder;Envigado;Colombia;7;0;0;0;0;0;0;1;0
Mateo Muñoz Hoyos;29;Categoria Primera A;2018;Midfielder;Leones;Colombia;8;0;0;0;1;0;1;1;0
Mateo Palacios Pretel;25;Categoria Primera A;2018;Midfielder;Boyacá Chicó;Colombia;24;0;0;0;4;4;0;3;0
Matías De los Santos;29;Categoria Primera A;2018;Defender;Millonarios;Uruguay;26;1;1;0;0;0;0;11;0
Matías Julio Cabrera Acevedo;36;Categoria Primera A;2018;Midfielder;Deportivo Cali;Uruguay;9;0;0;0;0;0;0;2;0
Mauricio Cortés Armero;25;Categoria Primera A;2018;Midfielder;Jaguares de Córdoba;Colombia;11;3;2;1;0;0;0;3;0
Mauricio Ferney Casierra;36;Categoria Primera A;2018;Defender;Deportivo Pasto;Colombia;22;0;0;0;0;0;0;5;1
Mauricio Ramos Florian;23;Categoria Primera A;2018;Defender;Once Caldas;Colombia;0;0;0;0;0;0;0;0;0
Maximiliano Ezequiel Núñez;35;Categoria Primera A;2018;Midfielder;Atlético Bucaramanga;Argentina;8;0;0;0;0;0;0;0;0
Maximiliano Fabián Barreiro;37;Categoria Primera A;2018;Forward;Atlético Huila;Argentina;8;1;1;0;0;0;0;3;0
Mayer Andrés Candelo García;45;Categoria Primera A;2018;Midfielder;Atlético Huila;Colombia;15;0;0;0;1;1;0;3;0
Ménder García;23;Categoria Primera A;2018;Forward;Once Caldas;Colombia;7;0;0;0;0;0;0;0;0
Michael López Martínez;25;Categoria Primera A;2018;Midfielder;Envigado;Colombia;21;1;0;1;0;0;0;4;0
Michael Nike Gómez Vega;25;Categoria Primera A;2018;Forward;Envigado;Colombia;10;2;1;1;1;1;0;0;0
Michael Ordóñez Rodríguez;32;Categoria Primera A;2018;Defender;Atlético Huila;Colombia;26;2;2;0;2;2;0;11;1
Michael Ortega;31;Categoria Primera A;2018;Midfielder;Deportivo Pasto;Colombia;12;2;2;0;1;1;0;2;0
Michael Rangel;31;Categoria Primera A;2018;Forward;Atlético Bucaramanga;Colombia;37;16;8;8;5;5;0;7;0
Michael Stiven López Rodríguez;31;Categoria Primera A;2018;Midfielder;Atlético Huila;Colombia;15;0;0;0;0;0;0;3;0
Michel Molinari Velasco;24;Categoria Primera A;2018;Midfielder;La Equidad;Colombia;0;0;0;0;0;0;0;0;0
Miguel Ángel Herrera Martínez;34;Categoria Primera A;2018;Defender;La Equidad;Colombia;3;0;0;0;0;0;0;0;0
Miguel Ángel Murillo García;28;Categoria Primera A;2018;Forward;Deportivo Cali;Colombia;15;3;1;2;0;0;0;4;1
Miguel Ángel Nazarit Mina;25;Categoria Primera A;2018;Defender;Once Caldas;Colombia;17;0;0;0;0;0;0;6;1
Miguel Ángel Solís Lerma;39;Categoria Primera A;2018;Goalkeeper;Santa Fe;Colombia;7;0;0;0;0;0;0;0;0
Miguel Felipe Barragán Gómez;23;Categoria Primera A;2018;Forward;Atlético Bucaramanga;Colombia;1;0;0;0;0;0;0;1;0
Miller Stiwar Mosquera Cabrera;30;Categoria Primera A;2018;Defender;Patriotas Boyacá;Colombia;25;0;0;0;0;0;0;8;1
Nahuel Hernán Losada;29;Categoria Primera A;2018;Goalkeeper;Deportivo Pasto;Argentina;18;0;0;0;0;0;0;1;0
Neider Andrés Angulo Olarte;24;Categoria Primera A;2018;Goalkeeper;Deportivo Pasto;Colombia;0;0;0;0;0;0;0;0;0
Neider Barona Solis;25;Categoria Primera A;2018;Forward;La Equidad;Colombia;18;1;0;1;0;0;0;1;0
Nelino José Tapia Gil;31;Categoria Primera A;2018;Defender;Boyacá Chicó;Colombia;28;1;1;0;1;1;0;7;0
Nelson Eduardo Lemus Hurtado;33;Categoria Primera A;2018;Defender;Envigado;Colombia;17;0;0;0;1;1;0;3;0
Nelson Fernando Ramos Betancourt;40;Categoria Primera A;2018;Goalkeeper;Atlético Bucaramanga;Colombia;6;0;0;0;0;0;0;0;0
Néstor Emanuel Moiraghi;37;Categoria Primera A;2018;Defender;Deportivo Cali;Argentina;6;0;0;0;0;0;0;1;0
Neyder Stiven Moreno Betancur;25;Categoria Primera A;2018;Midfielder;Envigado;Colombia;35;6;0;6;1;1;0;5;0
Nicolás Andrés Giraldo Urueta;29;Categoria Primera A;2018;Midfielder;Envigado;Colombia;28;0;0;0;1;1;0;6;0
Nicolás Benedetti Roa;25;Categoria Primera A;2018;Midfielder;Deportivo Cali;Colombia;36;3;3;0;3;2;1;7;0
Nicolás Carreño Suárez;29;Categoria Primera A;2018;Defender;Patriotas Boyacá;Colombia;6;0;0;0;0;0;0;0;0
Nicolás Esteban Murcia Morales;24;Categoria Primera A;2018;Midfielder;Millonarios;Colombia;6;0;0;0;0;0;0;1;0
Nicolás Fernando Rubio Guzmán;27;Categoria Primera A;2018;Midfielder;Envigado;Colombia;4;0;0;0;0;0;0;2;0
Nicolás Gil Uribe;25;Categoria Primera A;2018;Midfielder;Santa Fe;Colombia;12;0;0;0;0;0;0;4;0
Nicolás Palacios Vidal;30;Categoria Primera A;2018;Defender;Patriotas Boyacá;Colombia;22;1;1;0;0;0;0;14;1
Nicolás Steven Roa Reyes;28;Categoria Primera A;2018;Midfielder;Deportivo Cali;Colombia;2;0;0;0;0;0;0;1;0
Nicolás Vidal Murcia;25;Categoria Primera A;2018;Goalkeeper;América de Cali;Colombia;0;0;0;0;0;0;0;0;0
Nilson David Castrillón Burbano;26;Categoria Primera A;2018;Midfielder;Deportes Tolima;Colombia;31;1;0;1;0;0;0;13;0
Octavio Rafael Patiño Ricardo;25;Categoria Primera A;2018;Goalkeeper;Rionegro Águilas;Colombia;0;0;0;0;0;0;0;0;0
Olmes Fernando García Flórez;29;Categoria Primera A;2018;Forward;Jaguares de Córdoba;Colombia;13;1;0;1;0;0;0;1;0
Omar Antonio Albornoz Contreras;26;Categoria Primera A;2018;Defender;Deportes Tolima;Colombia;40;2;2;0;0;0;0;5;0
Omar Bertel;26;Categoria Primera A;2018;Defender;Millonarios;Colombia;8;0;0;0;1;1;0;0;0
Omar Rodríguez;25;Categoria Primera A;2018;Goalkeeper;Santa Fe;Colombia;0;0;0;0;0;0;0;0;0
Omar Sebastián Pérez;41;Categoria Primera A;2018;Midfielder;Patriotas Boyacá;Argentina;31;3;3;0;5;2;3;3;0
Orles Alejandro Aragón Perea;25;Categoria Primera A;2018;Forward;Millonarios;Colombia;2;0;0;0;0;0;0;0;0
Óscar Antonio Bernal López;26;Categoria Primera A;2018;Defender;La Equidad;Mexico;11;0;0;0;0;0;0;4;0
Oscar David Barreto Pérez;29;Categoria Primera A;2018;Midfielder;Millonarios;Colombia;12;1;1;0;2;0;2;4;0
Óscar Eduardo Rodas Vargas;35;Categoria Primera A;2018;Forward;Boyacá Chicó;Colombia;7;0;0;0;0;0;0;2;0
Oscar Iván Balanta Mosquera;34;Categoria Primera A;2018;Forward;Boyacá Chicó;Colombia;22;0;0;0;0;0;0;3;0
Oscar Josue Zapata Bonilla;23;Categoria Primera A;2018;Defender;Once Caldas;Colombia;0;0;0;0;0;0;0;0;0
Oscar Matías Franco Lugo;29;Categoria Primera A;2018;Forward;Rionegro Águilas;Paraguay;4;0;0;0;0;0;0;0;0
Oswal Andrés Álvarez Salazar;27;Categoria Primera A;2018;Forward;Patriotas Boyacá;Colombia;6;1;1;0;0;0;0;1;0
Pablo Andrés Mina Ramírez;37;Categoria Primera A;2018;Goalkeeper;Deportivo Cali;Colombia;5;0;0;0;0;0;0;1;0
Pablo Andrés Vranjicán Storani;36;Categoria Primera A;2018;Forward;Alianza Petrolera;Argentina;26;5;4;1;1;0;1;5;0
Pablo Estífer Armero;35;Categoria Primera A;2018;Defender;América de Cali;Colombia;25;1;1;0;2;2;0;6;0
