full_name;age;league;season;position;Current Club;nationality;appearances_overall;goals_overall;goals_home;goals_away;assists_overall;assists_home;assists_away;yellow_cards_overall;red_cards_overall
Fabián Camilo Mosquera Mercado;27;Categoria Primera A;2020;Midfielder;Jaguares de Córdoba;Colombia;18;2;2;0;1;0;1;4;0
Fabián Héctor Sambueza;34;Categoria Primera A;2020;Midfielder;Santa Fe;Argentina;24;6;4;2;7;6;1;4;1
Fabián Steven Ángel Bernal;21;Categoria Primera A;2020;Midfielder;Junior;Colombia;7;0;0;0;0;0;0;2;0
Fábio Darío Rodríguez Mejía;36;Categoria Primera A;2020;Defender;Atlético Bucaramanga;Colombia;2;0;0;0;0;0;0;1;0
Fáiner Torijano Cano;34;Categoria Primera A;2020;Defender;Santa Fe;Colombia;25;1;0;1;0;0;0;6;0
Federico Arbeláez Ocampo;25;Categoria Primera A;2020;Defender;Patriotas Boyacá;Colombia;21;0;0;0;0;0;0;5;0
Federico Raúl Laurito;32;Categoria Primera A;2020;Forward;Independiente Medellín;Argentina;3;0;0;0;0;0;0;1;0
Feiver Alfonso Mercado Galera;32;Categoria Primera A;2020;Forward;Deportivo Pasto;Colombia;18;5;2;3;1;0;1;3;0
Felipe Banguero Millán;33;Categoria Primera A;2020;Defender;Millonarios;Colombia;5;0;0;0;1;0;1;1;1
Felipe Jaramillo Velásquez;26;Categoria Primera A;2020;Midfielder;América de Cali;Colombia;18;0;0;0;0;0;0;6;1
Francisco Antonio Córdoba Escarpeta;34;Categoria Primera A;2020;Defender;Deportivo Pereira;Colombia;24;0;0;0;1;1;0;2;0
Francisco Báez;31;Categoria Primera A;2020;Defender;Envigado;Paraguay;22;1;1;0;1;0;1;9;0
Francisco Javier Flores Sequera;32;Categoria Primera A;2020;Midfielder;Independiente Medellín;Venezuela;3;0;0;0;0;0;0;1;0
Francisco Javier Rodríguez Ibarra;35;Categoria Primera A;2020;Midfielder;Deportivo Pasto;Colombia;20;0;0;0;0;0;0;7;1
Francisco Rodríguez Hernández;29;Categoria Primera A;2020;Forward;Deportes Tolima;Costa Rica;9;3;3;0;0;0;0;2;0
Frank Feltscher Martínez;34;Categoria Primera A;2020;Midfielder;Rionegro Águilas;Venezuela;6;0;0;0;0;0;0;1;0
Frank Sebastián Lozano Rengifo;29;Categoria Primera A;2020;Defender;Boyacá Chicó;Colombia;23;1;1;0;1;1;0;5;0
Freddy Aldair Mosquera Martínez;23;Categoria Primera A;2020;Goalkeeper;Deportes Tolima;Colombia;0;0;0;0;0;0;0;0;0
Freddy Alexander Flórez Carrillo;29;Categoria Primera A;2020;Midfielder;Alianza Petrolera;Colombia;15;0;0;0;1;0;1;7;2
Fredy Hinestroza Arias;32;Categoria Primera A;2020;Midfielder;Junior;Colombia;17;0;0;0;2;2;0;2;0
Gabriel Rafael Fuentes Gómez;25;Categoria Primera A;2020;Defender;Junior;Colombia;13;0;0;0;2;2;0;4;0
Geimer Romir Balanta Echeverry;29;Categoria Primera A;2020;Forward;Boyacá Chicó;Colombia;19;2;0;2;0;0;0;3;1
Geisson Perea;31;Categoria Primera A;2020;Defender;Atlético Nacional;Colombia;10;0;0;0;0;0;0;3;0
George Saunders;33;Categoria Primera A;2020;Midfielder;Envigado;England;6;0;0;0;0;0;0;1;0
Geovan Jarit Montes Melo;26;Categoria Primera A;2020;Defender;Rionegro Águilas;Colombia;10;0;0;0;0;0;0;2;0
Gerardo Amílcar Ortiz;33;Categoria Primera A;2020;Goalkeeper;Once Caldas;Paraguay;16;0;0;0;0;0;0;1;0
Germán Andrés Gutiérrez Henao;32;Categoria Primera A;2020;Defender;Atlético Bucaramanga;Colombia;22;1;1;0;0;0;0;5;0
Germán Mera Cáceres;32;Categoria Primera A;2020;Defender;Junior;Colombia;19;1;1;0;1;1;0;3;0
Gilberto García Olarte;35;Categoria Primera A;2020;Defender;Cúcuta Deportivo;Colombia;14;0;0;0;0;0;0;5;1
Giovanny Martínez Cortés;33;Categoria Primera A;2020;Midfielder;Rionegro Águilas;Colombia;16;0;0;0;0;0;0;7;0
Guillermo León Celis Montiel;29;Categoria Primera A;2020;Midfielder;Deportes Tolima;Colombia;4;1;1;0;0;0;0;1;0
Guillermo Tegüé;22;Categoria Primera A;2020;Defender;Independiente Medellín;Colombia;14;0;0;0;0;0;0;1;0
Gustavo Adolfo Chará Valois;26;Categoria Primera A;2020;Defender;Atlético Bucaramanga;Colombia;5;0;0;0;0;0;0;0;0
Gustavo Adolfo Torres Grueso;26;Categoria Primera A;2020;Midfielder;Atlético Nacional;Colombia;5;4;0;4;0;0;0;0;0
Gustavo Adrián Ramos Vásquez;36;Categoria Primera A;2020;Forward;América de Cali;Colombia;18;9;4;5;2;1;1;2;0
Hansel Orlando Zapata Zape;27;Categoria Primera A;2020;Forward;La Equidad;Colombia;16;1;0;1;3;2;1;4;0
Hanyer Luis Mosquera Córdoba;35;Categoria Primera A;2020;Defender;Cúcuta Deportivo;Colombia;14;1;0;1;1;0;1;6;2
Harlen Castillo;29;Categoria Primera A;2020;Goalkeeper;Deportivo Pereira;Colombia;20;0;0;0;0;0;0;1;0
Harlin José Suárez Torres;28;Categoria Primera A;2020;Midfielder;Alianza Petrolera;Colombia;8;0;0;0;0;0;0;1;0
Harold Andrés Gómez Muñoz;30;Categoria Primera A;2020;Defender;Deportivo Cali;Colombia;17;0;0;0;1;1;0;2;0
Harrison Arley Mojica Betancourt;29;Categoria Primera A;2020;Forward;Jaguares de Córdoba;Colombia;15;2;2;0;3;2;1;4;0
Hayen Santiago Palacios Sánchez;23;Categoria Primera A;2020;Forward;Alianza Petrolera;Colombia;10;2;2;0;0;0;0;3;0
Héctor Andrés Quiñónes Cortés;30;Categoria Primera A;2020;Defender;América de Cali;Colombia;0;0;0;0;0;0;0;0;0
Hector Orlando Solano Montañez;23;Categoria Primera A;2020;Midfielder;Cúcuta Deportivo;Colombia;8;0;0;0;0;0;0;2;0
Helibelton Palacios;29;Categoria Primera A;2020;Defender;Atlético Nacional;Colombia;15;0;0;0;1;1;0;4;1
Henry Andrés Rojas Delgado;35;Categoria Primera A;2020;Midfielder;Atlético Bucaramanga;Colombia;12;0;0;0;0;0;0;3;0
Henry Matías Mier Codina;32;Categoria Primera A;2020;Midfielder;La Equidad;Uruguay;19;10;6;4;2;1;1;7;0
Henry Yoseiner Obando Estacio;29;Categoria Primera A;2020;Defender;Alianza Petrolera;Colombia;8;0;0;0;0;0;0;5;0
Hernán Darío Burbano;34;Categoria Primera A;2020;Midfielder;Cúcuta Deportivo;Colombia;10;0;0;0;1;1;0;1;0
Hernán Enrique Pertúz Ortega;33;Categoria Primera A;2020;Defender;Independiente Medellín;Colombia;1;0;0;0;0;0;0;0;0
Hollman Camilo McCormick Pinzón;16;Categoria Primera A;2020;Forward;Santa Fe;Colombia;0;0;0;0;0;0;0;0;0
Homer Enrique Martínez Yepez;24;Categoria Primera A;2020;Midfielder;Atlético Bucaramanga;Colombia;20;0;0;0;0;0;0;5;0
Humberto José Acevedo Serrano;25;Categoria Primera A;2020;Goalkeeper;Deportivo Cali;Colombia;1;0;0;0;0;0;0;0;0
Israel Alba Marín;27;Categoria Primera A;2020;Defender;Jaguares de Córdoba;Colombia;22;0;0;0;1;1;0;3;0
Israel Enoc Escalante;23;Categoria Primera A;2020;Forward;Independiente Medellín;Argentina;11;2;2;0;2;2;0;0;0
Iván Andrés Rojas Vásquez;25;Categoria Primera A;2020;Midfielder;Envigado;Colombia;10;0;0;0;0;0;0;1;0
Iván Luquetta;26;Categoria Primera A;2020;Defender;Patriotas Boyacá;Colombia;4;0;0;0;0;0;0;0;0
Iván René Scarpeta Silgado;26;Categoria Primera A;2020;Midfielder;Jaguares de Córdoba;Colombia;16;0;0;0;1;0;1;2;0
Jacobo Escobar;24;Categoria Primera A;2020;Forward;Rionegro Águilas;Colombia;7;0;0;0;0;0;0;2;0
Jacobo Pimentel Betancourt;20;Categoria Primera A;2020;Forward;Boyacá Chicó;Colombia;11;0;0;0;1;1;0;1;0
Jáder Antonio Maza Rodríguez;27;Categoria Primera A;2020;Midfielder;Deportivo Pereira;Colombia;2;0;0;0;0;0;0;0;0
Jáder Obrian;27;Categoria Primera A;2020;Forward;Rionegro Águilas;Colombia;22;13;8;5;1;1;0;4;0
Jaen Carlos Pineda Jiménez;25;Categoria Primera A;2020;Forward;Cúcuta Deportivo;Colombia;15;0;0;0;1;0;1;5;1
Jáider Alfonso Riquett Molina;32;Categoria Primera A;2020;Defender;La Equidad;Colombia;2;0;0;0;0;0;0;1;0
Jaime Andrés Giraldo Ocampo;24;Categoria Primera A;2020;Midfielder;Independiente Medellín;Colombia;9;0;0;0;0;0;0;1;0
Jair Andrés Castillo León;25;Categoria Primera A;2020;Midfielder;Alianza Petrolera;Colombia;13;2;1;1;1;0;1;2;0
Jair Ulices Palacios Silva;32;Categoria Primera A;2020;Defender;Atlético Bucaramanga;Colombia;18;0;0;0;0;0;0;10;1
Jairo Fabián Palomino Sierra;34;Categoria Primera A;2020;Midfielder;Envigado;Colombia;16;3;2;1;0;0;0;3;0
Jairo Gabriel Molina Ospino;29;Categoria Primera A;2020;Forward;Deportivo Pereira;Colombia;17;4;1;3;0;0;0;3;0
James Amilkar Sánchez Altamiranda;34;Categoria Primera A;2020;Defender;Junior;Colombia;15;1;0;1;1;0;1;4;0
James José Aguirre Hernández;30;Categoria Primera A;2020;Goalkeeper;Atlético Bucaramanga;Colombia;1;0;0;0;0;0;0;1;0
Jaminthon Grueso Micolta;23;Categoria Primera A;2020;Forward;Boyacá Chicó;Colombia;3;0;0;0;0;0;0;0;0
Jaminton Leandro Campaz;22;Categoria Primera A;2020;Midfielder;Deportes Tolima;Colombia;18;5;2;3;4;3;1;2;0
Jarlan Barrera;27;Categoria Primera A;2020;Midfielder;Atlético Nacional;Colombia;19;3;1;2;2;0;2;6;0
Járol Enrique Martínez González;35;Categoria Primera A;2020;Defender;Boyacá Chicó;Colombia;9;0;0;0;0;0;0;3;1
Javier Arley Reina Calvo;33;Categoria Primera A;2020;Midfielder;Independiente Medellín;Colombia;20;4;4;0;4;2;2;3;1
Javier Steven García mosquera;21;Categoria Primera A;2020;Forward;Deportivo Pereira;Colombia;3;0;0;0;0;0;0;1;0
Jean Carlos Blanco Becerra;30;Categoria Primera A;2020;Forward;Boyacá Chicó;Colombia;11;1;0;1;1;0;1;4;0
Jean Carlos Pestaña Hernández;25;Categoria Primera A;2020;Midfielder;Deportes Tolima;Colombia;10;0;0;0;0;0;0;5;0
Jean Lucas Rivera Murillo;24;Categoria Primera A;2020;Midfielder;Envigado;Colombia;16;1;1;0;0;0;0;1;0
Jean Paul Arce Cruz;20;Categoria Primera A;2020;Midfielder;Deportivo Cali;Colombia;0;0;0;0;0;0;0;0;0
Jefersson Justino Martínez Valverde;29;Categoria Primera A;2020;Goalkeeper;Atlético Bucaramanga;Colombia;16;0;0;0;0;0;0;1;0
Jefferson Cuero Castro;34;Categoria Primera A;2020;Forward;Jaguares de Córdoba;Colombia;17;0;0;0;2;1;1;3;0
Jefferson Duque;35;Categoria Primera A;2020;Forward;Atlético Nacional;Colombia;15;9;4;5;1;1;0;1;1
Jefferson Eulises Murillo Aguilar;30;Categoria Primera A;2020;Defender;América de Cali;Colombia;1;0;0;0;0;0;0;0;0
Jefferson Goivanny Solano Montañez;26;Categoria Primera A;2020;Forward;Cúcuta Deportivo;Colombia;6;2;0;2;0;0;0;2;1
Jefferson José Gómez Genes;26;Categoria Primera A;2020;Defender;Junior;Colombia;8;0;0;0;0;0;0;3;0
Jefferson Mena Palacios;33;Categoria Primera A;2020;Defender;Rionegro Águilas;Colombia;1;0;0;0;0;0;0;0;0
Jefferson Michell Ramos Ramírez;24;Categoria Primera A;2020;Forward;Cúcuta Deportivo;Colombia;14;5;2;3;2;0;2;5;0
Jeison Alberto Pinillo Solís;25;Categoria Primera A;2020;Goalkeeper;América de Cali;Colombia;1;0;0;0;0;0;0;0;0
Jeison Andrés Angulo Trujillo;26;Categoria Primera A;2020;Defender;Junior;Colombia;9;0;0;0;0;0;0;4;1
Jeison Estiven Quiñónes Botina;25;Categoria Primera A;2020;Defender;Rionegro Águilas;Colombia;19;1;1;0;0;0;0;3;1
Jeison Medina Escobar;27;Categoria Primera A;2020;Forward;Deportivo Pasto;Colombia;17;5;2;3;2;1;1;3;0
Jeison Stiven Truque Lucumí;23;Categoria Primera A;2020;Goalkeeper;Once Caldas;Colombia;0;0;0;0;0;0;0;0;0
Jeisson Andrés Palacios Murillo;28;Categoria Primera A;2020;Defender;Santa Fe;Colombia;21;2;2;0;1;1;0;6;0
Jerson Andrés Malagón Piracún;29;Categoria Primera A;2020;Defender;Deportivo Pasto;Colombia;20;2;1;1;0;0;0;4;0
Jersson González;21;Categoria Primera A;2020;Midfielder;Santa Fe;Colombia;5;1;0;1;0;0;0;3;0
Jesús David Arrieta Farak;31;Categoria Primera A;2020;Forward;Deportivo Cali;Colombia;13;1;1;0;1;0;1;3;0
Jesús David Murillo;28;Categoria Primera A;2020;Defender;Independiente Medellín;Colombia;9;0;0;0;0;0;0;4;0
Jesús David Murillo León;29;Categoria Primera A;2020;Defender;Junior;Colombia;0;0;0;0;0;0;0;0;0
Jesús David Rivas Hernández;25;Categoria Primera A;2020;Forward;Rionegro Águilas;Colombia;10;0;0;0;0;0;0;1;0
Jesus Morelo Meza;21;Categoria Primera A;2020;Midfielder;Envigado;Colombia;1;0;0;0;0;0;0;1;0
Jhan Carlos Cuero Solis;23;Categoria Primera A;2020;Midfielder;La Equidad;Colombia;0;0;0;0;0;0;0;0;0
Jherson Steven Mosquera Castro;23;Categoria Primera A;2020;Defender;Deportivo Pereira;Colombia;5;0;0;0;0;0;0;0;0
Jhoaho Rivelino Hinestroza Valencia;26;Categoria Primera A;2020;Forward;Envigado;Colombia;6;0;0;0;0;0;0;1;0
Jhoan Manuel Arenas Delgado;32;Categoria Primera A;2020;Midfielder;Cúcuta Deportivo;Colombia;3;0;0;0;0;0;0;0;0
Jhoan Sebastián Ayala Sanabria;27;Categoria Primera A;2020;Midfielder;Jaguares de Córdoba;Colombia;15;0;0;0;0;0;0;3;0
Jhojan Valencia;26;Categoria Primera A;2020;Midfielder;Deportivo Cali;Colombia;13;0;0;0;0;0;0;5;1
Jhon Aexander Mena Vacca;25;Categoria Primera A;2020;Defender;Boyacá Chicó;Colombia;8;0;0;0;0;0;0;2;0
Jhon Arias;25;Categoria Primera A;2020;Midfielder;América de Cali;Colombia;21;1;1;0;1;0;1;3;0
Jhon Duque;30;Categoria Primera A;2020;Midfielder;Millonarios;Colombia;18;0;0;0;0;0;0;10;0
Jhon Durán;18;Categoria Primera A;2020;Defender;Envigado;Colombia;13;1;0;1;0;0;0;4;0
Jhon Edwar González Zúñiga;27;Categoria Primera A;2020;Midfielder;Boyacá Chicó;Venezuela;17;0;0;0;0;0;0;7;0
Jhon Freduar Vásquez Anaya;27;Categoria Primera A;2020;Midfielder;Deportivo Cali;Colombia;20;5;3;2;1;1;0;6;1
Jhon Fredy Miranda Rada;25;Categoria Primera A;2020;Forward;Patriotas Boyacá;Colombia;18;2;2;0;1;0;1;6;1
Jhon Fredy Pérez Lizarazo;34;Categoria Primera A;2020;Midfielder;Atlético Bucaramanga;Colombia;18;3;3;0;0;0;0;2;0
Jhon Fredy Salazar Valencia;27;Categoria Primera A;2020;Forward;Rionegro Águilas;Colombia;21;1;1;0;2;2;0;2;0
Jhon Jairo Velásquez Turga;27;Categoria Primera A;2020;Midfielder;Santa Fe;Colombia;20;3;2;1;2;2;0;8;2
Jhon Stiven Quinto Gómez;23;Categoria Primera A;2020;Forward;Deportivo Pereira;Colombia;3;0;0;0;0;0;0;0;0
Jhon Stiwar García Mena;32;Categoria Primera A;2020;Midfielder;Jaguares de Córdoba;Colombia;11;1;1;0;0;0;0;3;0
Jhonathan Muñoz Posso;34;Categoria Primera A;2020;Defender;Boyacá Chicó;Colombia;20;0;0;0;0;0;0;3;0
Jhonny Vásquez;35;Categoria Primera A;2020;Midfielder;Deportivo Pereira;Colombia;20;1;1;0;1;0;1;10;0
Jhony Moisés Galli Moreira;32;Categoria Primera A;2020;Midfielder;Once Caldas;Uruguay;11;0;0;0;0;0;0;3;0
Jhord Bayron Garcés Moreno;29;Categoria Primera A;2020;Forward;Independiente Medellín;Colombia;17;5;3;2;1;1;0;2;0
Jimer Fory;20;Categoria Primera A;2020;Forward;Atlético Nacional;Colombia;2;0;0;0;0;0;0;0;0
Joan Felipe Parra Marin;22;Categoria Primera A;2020;Goalkeeper;Envigado;Colombia;4;0;0;0;0;0;0;0;0
Joan Sebastián Castro Dinas;25;Categoria Primera A;2020;Defender;La Equidad;Colombia;22;3;3;0;0;0;0;8;0
Joel David Graterol Nader;25;Categoria Primera A;2020;Goalkeeper;América de Cali;Venezuela;13;0;0;0;0;0;0;3;0
Johan Camilo Caballero Cristancho;24;Categoria Primera A;2020;Forward;Atlético Bucaramanga;Colombia;22;4;3;1;3;3;0;4;0
Johan Camilo Campaña Barrera;20;Categoria Primera A;2020;Forward;Deportivo Pasto;Colombia;2;0;0;0;0;0;0;0;0
Johan Stiven Carbonero Balanta;23;Categoria Primera A;2020;Forward;Once Caldas;Colombia;3;0;0;0;0;0;0;0;0
Johan Wallens Otálvaro;30;Categoria Primera A;2020;Goalkeeper;Deportivo Cali;Colombia;1;0;0;0;0;0;0;0;0
John Edison García Zabala;33;Categoria Primera A;2020;Defender;La Equidad;Colombia;22;2;2;0;0;0;0;3;0
John Edison Hernández Montoya;36;Categoria Primera A;2020;Midfielder;Alianza Petrolera;Colombia;17;1;0;1;1;0;1;3;0
John Fredy Pajoy Ortíz;33;Categoria Primera A;2020;Forward;Deportivo Pasto;Colombia;19;5;5;0;4;1;3;2;0
John William Narváez Arroyo;31;Categoria Primera A;2020;Defender;Deportes Tolima;Ecuador;4;0;0;0;0;0;0;2;1
Joiner Moreno Montero;22;Categoria Primera A;2020;Defender;La Equidad;Colombia;1;0;0;0;0;0;0;0;0
Jonathan Herrera Baquero;26;Categoria Primera A;2020;Midfielder;Santa Fe;Colombia;10;0;0;0;2;2;0;4;0
Jonathan Lopera Jiménez;35;Categoria Primera A;2020;Defender;Deportivo Pereira;Colombia;18;1;1;0;0;0;0;7;1
Jonathan Marulanda Vásquez;26;Categoria Primera A;2020;Defender;Deportes Tolima;Colombia;15;0;0;0;1;0;1;4;0
Jonny Ferney Mosquera Mena;31;Categoria Primera A;2020;Midfielder;Rionegro Águilas;Colombia;9;0;0;0;0;0;0;1;0
Jordy Monroy;26;Categoria Primera A;2020;Defender;Boyacá Chicó;Colombia;7;0;0;0;0;0;0;2;0
Jorge Alexander Rengifo Clavel;25;Categoria Primera A;2020;Defender;Millonarios;Colombia;7;0;0;0;0;0;0;0;0
Jorge Andrés Aguirre Restrepo;35;Categoria Primera A;2020;Forward;Envigado;Colombia;18;0;0;0;0;0;0;3;0
Jorge Andrés Bermúdez Correa;21;Categoria Primera A;2020;Midfielder;Deportivo Pereira;Colombia;5;0;0;0;0;0;0;1;0
Jorge Andrés Segura Portocarrero;25;Categoria Primera A;2020;Defender;Atlético Nacional;Colombia;8;0;0;0;0;0;0;2;0
Jorge Hernán Menosse Acosta;35;Categoria Primera A;2020;Defender;Deportivo Cali;Uruguay;21;0;0;0;1;0;1;6;0
Jorge Iván Posada Hernández;26;Categoria Primera A;2020;Defender;Deportivo Pereira;Colombia;10;1;1;0;0;0;0;0;0
Jorge Iván Soto Botero;29;Categoria Primera A;2020;Goalkeeper;Envigado;Colombia;3;0;0;0;0;0;0;0;0
Jorge Luis Ramos Sánchez;29;Categoria Primera A;2020;Forward;Santa Fe;Colombia;21;7;6;1;2;1;1;3;0
Jorge Mario Murillo Quintero;26;Categoria Primera A;2020;Midfielder;Deportivo Pereira;Colombia;3;0;0;0;0;0;0;1;0
José David Ampudia Perea;22;Categoria Primera A;2020;Defender;Rionegro Águilas;Colombia;0;0;0;0;0;0;0;0;0
José David Enamorado Gómez;23;Categoria Primera A;2020;Midfielder;Deportivo Cali;Colombia;9;0;0;0;0;0;0;0;0
José David Guzmán Pinzón;24;Categoria Primera A;2020;Midfielder;Patriotas Boyacá;Colombia;0;0;0;0;0;0;0;0;0
José David Moya Rojas;30;Categoria Primera A;2020;Defender;Santa Fe;Colombia;12;0;0;0;1;1;0;3;0
José Fernando Cuadrado Romero;37;Categoria Primera A;2020;Goalkeeper;Atlético Nacional;Colombia;13;0;0;0;0;0;0;0;0
Jose Guillermo Ortiz Picado;30;Categoria Primera A;2020;Forward;Millonarios;Costa Rica;7;1;1;0;0;0;0;0;0
José Hernando Estupiñan Riascos;22;Categoria Primera A;2020;Midfielder;Independiente Medellín;Colombia;14;0;0;0;0;0;0;1;0
José Huber Escobar Giraldo;34;Categoria Primera A;2020;Goalkeeper;Jaguares de Córdoba;Colombia;2;0;0;0;0;0;0;0;0
José Ignacio Hurtado Rodríguez;23;Categoria Primera A;2020;Midfielder;Boyacá Chicó;Colombia;12;0;0;0;0;0;0;5;0
José Junior Julio Bueno;26;Categoria Primera A;2020;Defender;Once Caldas;Colombia;18;1;0;1;0;0;0;5;0
José Luis Chunga Vega;31;Categoria Primera A;2020;Goalkeeper;Junior;Colombia;1;0;0;0;0;0;0;0;0
José Mulato;19;Categoria Primera A;2020;Forward;Deportivo Cali;Colombia;2;0;0;0;0;0;0;0;0
José Orlando Pérez Castillo;25;Categoria Primera A;2020;Defender;Cúcuta Deportivo;Colombia;8;1;1;0;0;0;0;3;0
José Tomás Clavijo Mosquera;23;Categoria Primera A;2020;Defender;Once Caldas;Colombia;8;1;0;1;0;0;0;1;0
Jown Anderson Cardona Agudelo;27;Categoria Primera A;2020;Forward;Once Caldas;Colombia;5;0;0;0;0;0;0;0;0
Juan Alejandro Mahecha Molina;35;Categoria Primera A;2020;Midfielder;La Equidad;Colombia;17;2;2;0;0;0;0;9;1
Juan Barrios;20;Categoria Primera A;2020;Midfielder;Atlético Bucaramanga;Colombia;2;0;0;0;0;0;0;0;0
Juan Camilo Angulo Villegas;33;Categoria Primera A;2020;Defender;Deportivo Cali;Colombia;17;0;0;0;2;0;2;2;0
Juan Camilo Chaverra Martínez;29;Categoria Primera A;2020;Goalkeeper;Cúcuta Deportivo;Colombia;18;0;0;0;0;0;0;1;0
Juan Camilo García Soto;25;Categoria Primera A;2020;Midfielder;Millonarios;Colombia;6;0;0;0;0;0;0;1;0
Juan Camilo Mesa Antúnez;24;Categoria Primera A;2020;Midfielder;América de Cali;Colombia;1;0;0;0;0;0;0;0;0
Juan Camilo Moreno;20;Categoria Primera A;2020;Defender;Independiente Medellín;Colombia;4;0;0;0;0;0;0;0;0
Juan Camilo Pérez Saldarriaga;36;Categoria Primera A;2020;Defender;Boyacá Chicó;Colombia;17;3;3;0;0;0;0;9;1
Juan Camilo Portilla Orozco;24;Categoria Primera A;2020;Midfielder;Alianza Petrolera;Colombia;10;0;0;0;1;0;1;1;0
Juan Camilo Salazar Hinestrosa;25;Categoria Primera A;2020;Defender;Millonarios;Colombia;16;3;2;1;3;2;1;3;0
Juan Camilo Suárez Serna;23;Categoria Primera A;2020;Midfielder;Envigado;Colombia;2;0;0;0;0;0;0;1;0
Juan Camilo Vela Ospina;29;Categoria Primera A;2020;Midfielder;Boyacá Chicó;Colombia;5;0;0;0;0;0;0;1;0
Juan Carlos Caicedo Solís;24;Categoria Primera A;2020;Midfielder;Cúcuta Deportivo;Colombia;9;0;0;0;0;0;0;1;0
Juan Carlos Colina Silva;35;Categoria Primera A;2020;Midfielder;La Equidad;Venezuela;18;0;0;0;1;0;1;3;0
Juan Carlos Díaz Mena;21;Categoria Primera A;2020;Midfielder;Independiente Medellín;Colombia;10;0;0;0;0;0;0;3;0
Juan Carlos Pereira Díaz;29;Categoria Primera A;2020;Midfielder;Millonarios;Colombia;12;4;1;3;0;0;0;1;0
Juan Castrillón;21;Categoria Primera A;2020;Forward;Once Caldas;Colombia;0;0;0;0;0;0;0;0;0
Juan Cuesta;20;Categoria Primera A;2020;Midfielder;Independiente Medellín;Colombia;17;1;1;0;1;1;0;1;0
Juan Daniel Cifuentes Vergara;23;Categoria Primera A;2020;Defender;América de Cali;Colombia;2;0;0;0;0;0;0;1;0
Juan Daniel Espitia Rodríguez;22;Categoria Primera A;2020;Goalkeeper;Santa Fe;Colombia;0;0;0;0;0;0;0;0;0
Juan Daniel Roa Reyes;31;Categoria Primera A;2020;Midfielder;Deportivo Cali;Colombia;14;0;0;0;0;0;0;5;0
Juan David Cabal Murillo;21;Categoria Primera A;2020;Defender;Atlético Nacional;Colombia;1;0;0;0;0;0;0;0;0
Juan David Caicedo Vásquez;26;Categoria Primera A;2020;Defender;Patriotas Boyacá;Colombia;3;0;0;0;0;0;0;0;0
Juan David Castañeda Muñoz;27;Categoria Primera A;2020;Forward;Patriotas Boyacá;Colombia;9;3;2;1;0;0;0;0;0
Juan David Díaz Sánchez;25;Categoria Primera A;2020;Defender;Boyacá Chicó;Colombia;1;0;0;0;0;0;0;0;0
Juan David Mosquera;20;Categoria Primera A;2020;Defender;Independiente Medellín;Colombia;11;0;0;0;0;0;0;0;0
Juan David Ríos Henao;30;Categoria Primera A;2020;Midfielder;Deportes Tolima;Colombia;18;0;0;0;0;0;0;8;0
Juan David Rodríguez Rico;29;Categoria Primera A;2020;Midfielder;Once Caldas;Colombia;19;0;0;0;3;0;3;7;0
Juan David Valencia Arboleda;29;Categoria Primera A;2020;Goalkeeper;Rionegro Águilas;Colombia;1;0;0;0;0;0;0;0;0
Juan Diego Jaramillo Agudelo;22;Categoria Primera A;2020;Goalkeeper;América de Cali;Colombia;0;0;0;0;0;0;0;0;0
Juan Diego Nieva Guzmán;23;Categoria Primera A;2020;Midfielder;América de Cali;Colombia;1;0;0;0;0;0;0;0;0
Juan Diego Ospina Gómez;21;Categoria Primera A;2020;Midfielder;Independiente Medellín;Colombia;5;0;0;0;0;0;0;1;0
Juan Emanuel Hernández Rodríguez;24;Categoria Primera A;2020;Defender;Jaguares de Córdoba;Uruguay;11;0;0;0;0;0;0;2;0
Juan Fernando Caicedo Benítez;33;Categoria Primera A;2020;Forward;Deportes Tolima;Colombia;12;1;0;1;1;0;1;0;0
Juan Guillermo Arboleda Sánchez;33;Categoria Primera A;2020;Defender;Deportivo Pasto;Colombia;18;0;0;0;0;0;0;5;0
Juan José Forero Patiño;22;Categoria Primera A;2020;Defender;Boyacá Chicó;Colombia;3;0;0;0;0;0;0;0;0
Juan José Parra Barrientos;21;Categoria Primera A;2020;Defender;Independiente Medellín;Colombia;2;0;0;0;0;0;0;0;0
Juan Manuel Zapata Zumaque;22;Categoria Primera A;2020;Defender;Envigado;Colombia;13;1;1;0;1;1;0;9;1
Juan Moreno;23;Categoria Primera A;2020;Goalkeeper;Millonarios;Colombia;10;0;0;0;0;0;0;0;0
Juan Pablo Díaz Ospina;22;Categoria Primera A;2020;Midfielder;Rionegro Águilas;Colombia;8;0;0;0;0;0;0;2;0
Juan Pablo Marín Cristancho;22;Categoria Primera A;2020;Midfielder;Cúcuta Deportivo;Colombia;11;1;0;1;1;1;0;1;0
Juan Pablo Nieto Salazar;29;Categoria Primera A;2020;Midfielder;Deportes Tolima;Colombia;12;0;0;0;0;0;0;3;0
Juan Pablo Otálvaro Bedoya;24;Categoria Primera A;2020;Midfielder;Rionegro Águilas;Colombia;18;1;1;0;1;1;0;3;0
Juan Pablo Patiño Paz;24;Categoria Primera A;2020;Midfielder;Cúcuta Deportivo;Colombia;1;0;0;0;0;0;0;0;0
Juan Pablo Ramírez Velásquez;24;Categoria Primera A;2020;Midfielder;Atlético Bucaramanga;Colombia;1;0;0;0;0;0;0;0;0
