full_name;age;league;season;position;Current Club;nationality;appearances_overall;goals_overall;goals_home;goals_away;assists_overall;assists_home;assists_away;yellow_cards_overall;red_cards_overall
Diego Fabian Barreto Lara;29;Categoria Primera A;2017;Midfielder;Alianza Petrolera;Paraguay;16;4;3;1;2;1;1;1;0
Diego Fernando Chica López;41;Categoria Primera A;2017;Midfielder;Cortuluá;Colombia;37;0;0;0;1;1;0;11;0
Diego Fernando Fori Mancilla;24;Categoria Primera A;2017;Defender;Cortuluá;Colombia;2;0;0;0;0;0;0;0;0
Diego Fernando Moreno Quintero;26;Categoria Primera A;2017;Midfielder;Envigado;Colombia;12;3;0;3;0;0;0;3;0
Diego Giovany Hurtado Arboleda;25;Categoria Primera A;2017;Defender;Once Caldas;Colombia;1;0;0;0;0;0;0;1;0
Diego Gregori Díaz;27;Categoria Primera A;2017;Midfielder;Envigado;Spain;4;1;0;1;0;0;0;1;1
Diego Luis Valoyes Ruíz;25;Categoria Primera A;2017;Forward;La Equidad;Colombia;36;5;3;2;5;3;2;9;1
Diego Steven Gómez Maldonado;33;Categoria Primera A;2017;Midfielder;Tigres;Colombia;24;3;0;3;2;2;0;2;0
Domingo Miguel Ortíz Arrieta;25;Categoria Primera A;2017;Forward;La Equidad;Colombia;2;0;0;0;0;0;0;0;0
Dubán Santiago Erazo Medina;25;Categoria Primera A;2017;Defender;Santa Fe;Colombia;1;0;0;0;0;0;0;0;0
Duman Herrera Chacón;27;Categoria Primera A;2017;Forward;Patriotas Boyacá;Colombia;12;1;1;0;0;0;0;2;0
Duván Andrés Ramírez González;26;Categoria Primera A;2017;Midfielder;Cortuluá;Colombia;0;0;0;0;0;0;0;0;0
Duván Andres Sevillano Ortiz;23;Categoria Primera A;2017;Midfielder;Cortuluá;Colombia;2;0;0;0;0;0;0;0;0
Duván Andrés Vergara Hernández;26;Categoria Primera A;2017;Forward;Envigado;Colombia;25;1;1;0;1;1;0;2;0
Duvier Alberto Mosquera Palacio;23;Categoria Primera A;2017;Midfielder;Santa Fe;Colombia;6;0;0;0;0;0;0;0;0
Duvier Orlando Riascos Barahona;36;Categoria Primera A;2017;Forward;Millonarios;Colombia;33;10;4;6;0;0;0;7;0
Eber Eduardo Díaz Patiño;26;Categoria Primera A;2017;Forward;Jaguares de Córdoba;Colombia;2;0;0;0;0;0;0;0;0
Edder José Farías Martínez;34;Categoria Primera A;2017;Forward;Once Caldas;Venezuela;17;4;2;2;0;0;0;1;0
Eddie Gabriel Hernández Padilla;31;Categoria Primera A;2017;Forward;Deportes Tolima;Honduras;1;0;0;0;0;0;0;0;0
Eddie Livington Segura Martínez;25;Categoria Primera A;2017;Defender;Atlético Huila;Colombia;36;0;0;0;0;0;0;10;1
Eder Castañeda Botia;30;Categoria Primera A;2017;Defender;América de Cali;Colombia;30;2;1;1;1;1;0;7;0
Eder Ricardo Steer Lara;40;Categoria Primera A;2017;Forward;Jaguares de Córdoba;Colombia;21;6;3;3;3;2;1;6;0
Edgar Mauricio Gómez Sánchez;28;Categoria Primera A;2017;Defender;Patriotas Boyacá;Colombia;40;4;2;2;6;6;0;4;0
Edgardo José Rito Cuero;26;Categoria Primera A;2017;Defender;Patriotas Boyacá;Venezuela;21;0;0;0;1;0;1;10;2
Edinson Manuel Palomino Marrugo;36;Categoria Primera A;2017;Midfielder;Atlético Huila;Colombia;21;5;5;0;0;0;0;4;1
Edis Horacio Ibargüen García;30;Categoria Primera A;2017;Midfielder;Patriotas Boyacá;Colombia;36;10;7;3;4;3;1;3;0
Edison Mauricio Duarte Barajas;30;Categoria Primera A;2017;Defender;Cortuluá;Colombia;12;0;0;0;1;1;0;4;0
Edison Toloza Colorado;38;Categoria Primera A;2017;Forward;Independiente Medellín;Colombia;35;10;7;3;7;6;1;4;0
Edson Omar Vásquez Ortega;33;Categoria Primera A;2017;Midfielder;Patriotas Boyacá;Colombia;35;1;1;0;4;2;2;7;0
Eduar Hernán Caicedo Solís;27;Categoria Primera A;2017;Defender;Deportivo Cali;Colombia;17;1;0;1;0;0;0;2;0
Eduard Andrés Atuesta Velasco;25;Categoria Primera A;2017;Midfielder;Independiente Medellín;Colombia;24;0;0;0;2;0;2;12;1
Eduard Andrés Gutiérrez Castillo;27;Categoria Primera A;2017;Defender;Atlético Huila;Colombia;4;0;0;0;0;0;0;0;0
Edward Alexander Montaño Mejia;32;Categoria Primera A;2017;Midfielder;Tigres;Colombia;6;0;0;0;0;0;0;1;0
Edwin Alexis Velasco Uzuriaga;30;Categoria Primera A;2017;Defender;Atlético Nacional;Colombia;21;0;0;0;0;0;0;5;1
Edwin Andrés Torres Palacios;24;Categoria Primera A;2017;Midfielder;Alianza Petrolera;Colombia;11;0;0;0;0;0;0;0;0
Edwin Armando Valencia Rodríguez;37;Categoria Primera A;2017;Midfielder;Atlético Nacional;Colombia;12;0;0;0;0;0;0;3;1
Edwin De Jesús Peraza Larez;29;Categoria Primera A;2017;Defender;Rionegro Águilas;Venezuela;11;0;0;0;0;0;0;5;0
Edwin Ernesto Ávila Peñaranda;35;Categoria Primera A;2017;Defender;Jaguares de Córdoba;Colombia;15;1;0;1;0;0;0;5;1
Edwin Ronaldo Ariza Cabezas;24;Categoria Primera A;2017;Midfielder;Alianza Petrolera;Colombia;6;0;0;0;0;0;0;0;0
Edwin Ronaldo Tavera Contreras;27;Categoria Primera A;2017;Midfielder;Atlético Huila;Colombia;31;0;0;0;2;0;2;6;0
Efraín Cortés Grueso;38;Categoria Primera A;2017;Defender;América de Cali;Colombia;16;1;0;1;0;0;0;5;1
Eisner Iván Loboa Balanta;35;Categoria Primera A;2017;Midfielder;América de Cali;Colombia;8;0;0;0;0;0;0;1;0
Elacio José Córdoba Mosquera;28;Categoria Primera A;2017;Defender;Independiente Medellín;Colombia;13;0;0;0;1;1;0;5;0
Eliécer Yosimar Quiñónes Quiñónes;34;Categoria Primera A;2017;Defender;Envigado;Colombia;19;1;1;0;0;0;0;11;1
Eliser Evangelista Quiñónes Tenorio;33;Categoria Primera A;2017;Midfielder;Millonarios;Colombia;28;2;2;0;3;3;0;2;0
Elkin Blanco Rivas;33;Categoria Primera A;2017;Midfielder;América de Cali;Colombia;32;0;0;0;1;1;0;16;0
Elkin Darío Barrera Cano;39;Categoria Primera A;2017;Midfielder;Tigres;Colombia;4;0;0;0;0;0;0;0;0
Elkin Soto Jaramillo;42;Categoria Primera A;2017;Midfielder;Once Caldas;Colombia;28;2;2;0;1;1;0;4;1
Elvis David Mosquera Valdés;31;Categoria Primera A;2017;Defender;Envigado;Colombia;35;2;1;1;0;0;0;7;1
Elvis Javier González Herrera;40;Categoria Primera A;2017;Defender;Jaguares de Córdoba;Colombia;39;0;0;0;0;0;0;2;0
Elvis Perlaza;33;Categoria Primera A;2017;Defender;Atlético Huila;Colombia;34;0;0;0;4;3;1;11;0
Emiliano Jorge Rubén Méndez;33;Categoria Primera A;2017;Midfielder;Atlético Huila;Argentina;12;0;0;0;0;0;0;8;1
Enrique Carlos Serje Orozco;26;Categoria Primera A;2017;Midfielder;Junior;Colombia;21;0;0;0;0;0;0;7;0
Enzo Hernán Gutiérrez Lencinas;36;Categoria Primera A;2017;Forward;Millonarios;Argentina;1;0;0;0;1;1;0;0;0
Erick Andrés Palacios Álvarez;26;Categoria Primera A;2017;Midfielder;Alianza Petrolera;Colombia;0;0;0;0;0;0;0;0;0
Ernesto Antonio Farías;42;Categoria Primera A;2017;Forward;América de Cali;Argentina;9;2;0;2;1;0;1;0;0
Ernesto Exequiel Hernández Oncina;37;Categoria Primera A;2017;Goalkeeper;Rionegro Águilas;Uruguay;20;0;0;0;0;0;0;2;0
Ernesto Raúl Álvarez Fleitas;33;Categoria Primera A;2017;Forward;Once Caldas;Paraguay;8;2;2;0;1;1;0;2;0
Esneyder Mena Perea;24;Categoria Primera A;2017;Forward;Jaguares de Córdoba;Colombia;5;0;0;0;0;0;0;1;0
Esteban Armando Ruiz Molina;25;Categoria Primera A;2017;Goalkeeper;La Equidad;Colombia;9;0;0;0;0;0;0;0;0
Esteban Betancurt Cardona;22;Categoria Primera A;2017;Midfielder;Once Caldas;Colombia;0;0;0;0;0;0;0;0;0
Esteban Orozco Toro;23;Categoria Primera A;2017;Defender;Rionegro Águilas;Colombia;4;0;0;0;0;0;0;0;0
Esteban Pérez Blandón;24;Categoria Primera A;2017;Midfielder;Tigres;Colombia;1;0;0;0;0;0;0;0;0
Estéfano Arango González;28;Categoria Primera A;2017;Midfielder;Alianza Petrolera;Colombia;37;5;4;1;5;4;1;2;0
Ethan José Joaquín González Ariza;30;Categoria Primera A;2017;Forward;Tigres;Colombia;9;1;1;0;0;0;0;2;0
Ezequiel Palomeque Mena;29;Categoria Primera A;2017;Defender;Atlético Nacional;Colombia;15;0;0;0;1;0;1;5;1
Faber Cañaveral Rentería;34;Categoria Primera A;2017;Midfielder;Once Caldas;Colombia;17;0;0;0;0;0;0;2;0
Fabián Alexis Viáfara Alarcón;30;Categoria Primera A;2017;Defender;Rionegro Águilas;Colombia;18;0;0;0;2;0;2;3;0
Fabián Andrés Vargas Rivera;42;Categoria Primera A;2017;Midfielder;La Equidad;Colombia;25;0;0;0;1;1;0;10;0
Fabián Camilo Mosquera Mercado;27;Categoria Primera A;2017;Midfielder;Tigres;Colombia;19;0;0;0;0;0;0;3;0
Fabián Héctor Sambueza;34;Categoria Primera A;2017;Midfielder;Deportivo Cali;Argentina;37;10;7;3;6;2;4;7;0
Fabio Alejandro Delgado Tacán;23;Categoria Primera A;2017;Defender;Cortuluá;Colombia;0;0;0;0;0;0;0;0;0
Fábio Darío Rodríguez Mejía;36;Categoria Primera A;2017;Defender;Atlético Bucaramanga;Colombia;33;1;0;1;2;2;0;10;1
Fabio Enrique Castillo Choco;32;Categoria Primera A;2017;Defender;Jaguares de Córdoba;Colombia;15;0;0;0;2;0;2;4;0
Facundo Albaqui;30;Categoria Primera A;2017;Midfielder;Atlético Huila;Argentina;4;0;0;0;0;0;0;0;0
Fáider Fabio Burbano Castillo;30;Categoria Primera A;2017;Midfielder;Rionegro Águilas;Colombia;27;2;2;0;2;1;1;3;0
Fáiner Torijano Cano;34;Categoria Primera A;2017;Defender;Deportes Tolima;Colombia;35;0;0;0;0;0;0;10;0
Farid Alfonso Díaz Rhenals;39;Categoria Primera A;2017;Defender;Atlético Nacional;Colombia;14;0;0;0;1;1;0;4;0
Feiver Alfonso Mercado Galera;32;Categoria Primera A;2017;Forward;Cortuluá;Colombia;37;16;6;10;3;2;1;4;0
Felipe Aguilar Mendoza;29;Categoria Primera A;2017;Defender;Atlético Nacional;Colombia;22;0;0;0;0;0;0;4;0
Felipe Banguero Millán;33;Categoria Primera A;2017;Defender;Millonarios;Colombia;18;0;0;0;1;0;1;5;0
Félix Antonio García Ibargüen;38;Categoria Primera A;2017;Defender;Deportivo Pasto;Colombia;36;2;2;0;0;0;0;13;0
Félix Enrique Noguera Collante;35;Categoria Primera A;2017;Defender;Junior;Colombia;2;0;0;0;0;0;0;1;0
Fernando Fernández;30;Categoria Primera A;2017;Forward;América de Cali;Paraguay;12;3;2;1;0;0;0;2;0
Fernei David Ibargüen Asprilla;29;Categoria Primera A;2017;Defender;Rionegro Águilas;Colombia;21;1;0;1;0;0;0;3;0
Francisco Antonio Córdoba Escarpeta;33;Categoria Primera A;2017;Defender;Deportivo Pasto;Colombia;13;1;0;1;1;0;1;1;0
Franco Armani;35;Categoria Primera A;2017;Goalkeeper;Atlético Nacional;Argentina;36;0;0;0;0;0;0;6;1
Franco Emanuel Bolo;28;Categoria Primera A;2017;Forward;Atlético Huila;Argentina;6;1;1;0;0;0;0;1;0
Franco Faustino Arizala Hurtado;36;Categoria Primera A;2017;Forward;Atlético Bucaramanga;Colombia;13;5;3;2;1;1;0;1;0
Franky Duvan Uribe Amado;24;Categoria Primera A;2017;Defender;Atlético Nacional;Colombia;0;0;0;0;0;0;0;0;0
Freddy Alexander Flórez Carrillo;29;Categoria Primera A;2017;Midfielder;Alianza Petrolera;Colombia;27;2;2;0;1;1;0;15;0
Gabriel Eduardo Díaz Rico;26;Categoria Primera A;2017;Defender;Independiente Medellín;Colombia;0;0;0;0;0;0;0;0;0
Gabriel Enrique Gómez Girón;38;Categoria Primera A;2017;Midfielder;Atlético Bucaramanga;Panama;26;1;1;0;1;1;0;9;1
Gabriel Fernando Leiva Rojas;28;Categoria Primera A;2017;Midfielder;Patriotas Boyacá;Costa Rica;0;0;0;0;0;0;0;0;0
Gastón Andrés Javier Cellerino Grasso;36;Categoria Primera A;2017;Forward;Deportivo Pasto;Argentina;5;1;1;0;0;0;0;1;0
Geimer Romir Balanta Echeverry;29;Categoria Primera A;2017;Forward;Alianza Petrolera;Colombia;3;0;0;0;0;0;0;1;0
George Saunders;33;Categoria Primera A;2017;Midfielder;Envigado;England;36;0;0;0;0;0;0;19;1
Geovanni Banguera Delgado;26;Categoria Primera A;2017;Goalkeeper;Atlético Huila;Colombia;6;0;0;0;0;0;0;0;0
Gerardo Jiménez Reyes;34;Categoria Primera A;2017;Forward;Envigado;Spain;17;1;1;0;0;0;0;1;0
Germán Andrés Gutiérrez Henao;32;Categoria Primera A;2017;Defender;Junior;Colombia;27;0;0;0;1;1;0;7;0
Germán Martín Caffa;42;Categoria Primera A;2017;Goalkeeper;Cortuluá;Argentina;34;0;0;0;0;0;0;3;0
Germán Mera Cáceres;32;Categoria Primera A;2017;Defender;Deportivo Cali;Colombia;25;2;2;0;0;0;0;9;0
Gerson David Valencia Cerquera;24;Categoria Primera A;2017;Defender;Independiente Medellín;Colombia;5;0;0;0;0;0;0;0;0
Gilberto García Olarte;35;Categoria Primera A;2017;Defender;Once Caldas;Colombia;34;3;2;1;4;4;0;10;1
Giovanny Martínez Cortés;33;Categoria Primera A;2017;Midfielder;Cortuluá;Colombia;14;1;1;0;0;0;0;7;1
Gorka Elustondo Urkola;35;Categoria Primera A;2017;Defender;Atlético Nacional;Spain;8;0;0;0;0;0;0;5;0
Guillermo Murillo;26;Categoria Primera A;2017;Forward;Cortuluá;Colombia;3;0;0;0;0;0;0;1;0
Gulfran Eduardo Támara Figueroa;26;Categoria Primera A;2017;Defender;Junior;Colombia;0;0;0;0;0;0;0;0;0
Gustavo Adolfo Bolívar Zapata;37;Categoria Primera A;2017;Midfielder;Alianza Petrolera;Colombia;8;1;1;0;0;0;0;1;0
Gustavo Adolfo Chará Valois;26;Categoria Primera A;2017;Defender;Deportivo Cali;Colombia;1;0;0;0;0;0;0;1;0
Gustavo Adolfo Torres Grueso;26;Categoria Primera A;2017;Midfielder;Atlético Nacional;Colombia;10;0;0;0;1;0;1;1;0
Hadier Borja Aguilar;25;Categoria Primera A;2017;Forward;Atlético Nacional;Colombia;10;0;0;0;0;0;0;1;0
Hamilton Valencia Londoño;25;Categoria Primera A;2017;Midfielder;Atlético Huila;Colombia;9;0;0;0;1;0;1;0;0
Hansel Orlando Zapata Zape;27;Categoria Primera A;2017;Forward;Once Caldas;Colombia;16;0;0;0;0;0;0;2;0
Hanyer Luis Mosquera Córdoba;35;Categoria Primera A;2017;Defender;Rionegro Águilas;Colombia;21;1;0;1;0;0;0;7;2
Harlin José Suárez Torres;28;Categoria Primera A;2017;Midfielder;Atlético Bucaramanga;Colombia;27;1;1;0;1;0;1;0;0
Harold Andrés Rivera Chavarro;29;Categoria Primera A;2017;Midfielder;Rionegro Águilas;Colombia;25;0;0;0;0;0;0;9;0
Hárold Santiago Mosquera Caicedo;27;Categoria Primera A;2017;Forward;Millonarios;Colombia;40;8;4;4;5;5;0;2;0
Harrinson Mancilla Mulato;30;Categoria Primera A;2017;Midfielder;Tigres;Colombia;33;0;0;0;1;0;1;19;1
Harrison Arley Mojica Betancourt;29;Categoria Primera A;2017;Forward;Deportivo Cali;Colombia;4;0;0;0;0;0;0;0;0
Harrison Javier Canchimbo Carabalí;31;Categoria Primera A;2017;Defender;Deportivo Pasto;Colombia;39;2;2;0;2;1;1;3;0
Hárrison Steve Henao Hurtado;35;Categoria Primera A;2017;Midfielder;Once Caldas;Colombia;20;0;0;0;0;0;0;1;0
Héctor Andrés Quiñónes Cortés;30;Categoria Primera A;2017;Defender;Junior;Colombia;3;0;0;0;0;0;0;2;1
Héctor Antonio Urrego Hurtado;29;Categoria Primera A;2017;Defender;Santa Fe;Colombia;21;1;0;1;0;0;0;5;1
Henry Andrés Rojas Delgado;35;Categoria Primera A;2017;Midfielder;Millonarios;Colombia;32;5;2;3;11;7;4;4;1
Henry Matías Mier Codina;32;Categoria Primera A;2017;Midfielder;Junior;Uruguay;11;2;1;1;0;0;0;2;0
Henry Yoseiner Obando Estacio;29;Categoria Primera A;2017;Defender;Atlético Bucaramanga;Colombia;26;0;0;0;1;1;0;10;1
Hernán Dario Márquez Pardo;24;Categoria Primera A;2017;Defender;Junior;Colombia;1;0;0;0;0;0;0;0;0
Hernán Enrique Pertúz Ortega;33;Categoria Primera A;2017;Defender;Independiente Medellín;Colombia;18;2;1;1;1;1;0;2;0
Hernán Ignacio Hechalar;34;Categoria Primera A;2017;Forward;Independiente Medellín;Argentina;20;2;1;1;2;2;0;3;0
Horacio Joaquín Aguirre Santellán;31;Categoria Primera A;2017;Defender;La Equidad;Uruguay;10;0;0;0;0;0;0;3;0
Hugo Fernando Reyes Quiguanas;24;Categoria Primera A;2017;Forward;Once Caldas;Colombia;1;0;0;0;0;0;0;0;0
Humberto José Acevedo Serrano;25;Categoria Primera A;2017;Goalkeeper;Deportivo Cali;Colombia;0;0;0;0;0;0;0;0;0
Humberto Segundo Osorio Botello;34;Categoria Primera A;2017;Forward;Santa Fe;Colombia;7;0;0;0;0;0;0;2;0
Iván Andrés Rojas Vásquez;25;Categoria Primera A;2017;Midfielder;Envigado;Colombia;25;0;0;0;0;0;0;4;1
Iván Angulo;23;Categoria Primera A;2017;Midfielder;Envigado;Colombia;8;0;0;0;0;0;0;1;0
Iván David Rivas Mendoza;34;Categoria Primera A;2017;Midfielder;Tigres;Colombia;32;2;1;1;0;0;0;7;1
Jacobo Arango Tabares;23;Categoria Primera A;2017;Midfielder;Atlético Huila;Colombia;1;0;0;0;0;0;0;0;0
Jacobo Salvador Kouffaty;29;Categoria Primera A;2017;Forward;Millonarios;Venezuela;14;2;2;0;0;0;0;0;0
Jáder Obrian;27;Categoria Primera A;2017;Forward;Deportes Tolima;Colombia;9;0;0;0;1;1;0;2;0
Jader Valencia;22;Categoria Primera A;2017;Forward;Millonarios;Colombia;8;0;0;0;1;0;1;4;0
Jaiber Damián Cardona Lozano;32;Categoria Primera A;2017;Goalkeeper;Cortuluá;Colombia;1;0;0;0;0;0;0;0;0
Jáider Alfonso Riquett Molina;32;Categoria Primera A;2017;Defender;La Equidad;Colombia;11;0;0;0;0;0;0;1;0
Jaime Andrés Giraldo Ocampo;24;Categoria Primera A;2017;Midfielder;Independiente Medellín;Colombia;1;0;0;0;0;0;0;0;0
Jaime Miguel Córdoba Taborda;34;Categoria Primera A;2017;Midfielder;Once Caldas;Colombia;18;0;0;0;0;0;0;6;0
Jair Mosquera Romaña;29;Categoria Primera A;2017;Goalkeeper;Junior;Colombia;0;0;0;0;0;0;0;0;0
Jair Ulices Palacios Silva;32;Categoria Primera A;2017;Defender;Millonarios;Colombia;39;0;0;0;2;2;0;12;0
Jairo Gabriel Molina Ospino;29;Categoria Primera A;2017;Forward;Deportes Tolima;Colombia;1;0;0;0;0;0;0;0;0
James Amilkar Sánchez Altamiranda;34;Categoria Primera A;2017;Defender;Junior;Colombia;30;2;1;1;5;2;3;6;0
James José Aguirre Hernández;30;Categoria Primera A;2017;Goalkeeper;Atlético Bucaramanga;Colombia;17;0;0;0;0;0;0;4;0
Jamillacson Palacios Palacio;34;Categoria Primera A;2017;Forward;Tigres;Colombia;20;0;0;0;2;2;0;1;0
Jaminton Leandro Campaz;22;Categoria Primera A;2017;Midfielder;Deportes Tolima;Colombia;5;1;1;0;0;0;0;0;0
Janeiler Rivas Palacios;34;Categoria Primera A;2017;Defender;Millonarios;Colombia;5;0;0;0;0;0;0;1;0
Janer Alexis Ordóñez Cuero;25;Categoria Primera A;2017;Defender;Deportivo Pasto;Colombia;1;0;0;0;0;0;0;0;0
Jarlan Barrera;26;Categoria Primera A;2017;Midfielder;Junior;Colombia;34;5;4;1;6;2;4;7;0
Járol Enrique Martínez González;35;Categoria Primera A;2017;Defender;América de Cali;Colombia;5;0;0;0;0;0;0;2;1
Javier Alexis Orobio Rincón;26;Categoria Primera A;2017;Goalkeeper;Atlético Bucaramanga;Colombia;0;0;0;0;0;0;0;0;0
Javier Arley Reina Calvo;33;Categoria Primera A;2017;Midfielder;Deportivo Pasto;Colombia;27;5;4;1;2;1;1;7;2
Javier López Rodríguez;33;Categoria Primera A;2017;Defender;Santa Fe;Colombia;24;1;1;0;0;0;0;6;0
Jean Carlos Becerra Cuello;29;Categoria Primera A;2017;Midfielder;Cortuluá;Colombia;11;0;0;0;1;0;1;2;0
Jean Carlos Blanco Becerra;30;Categoria Primera A;2017;Forward;La Equidad;Colombia;36;4;3;1;3;1;2;4;0
Jean Carlos Pestaña Hernández;25;Categoria Primera A;2017;Midfielder;Atlético Huila;Colombia;3;0;0;0;0;0;0;0;0
Jean Lucas Rivera Murillo;24;Categoria Primera A;2017;Midfielder;Atlético Nacional;Colombia;0;0;0;0;0;0;0;0;0
Jefersson Justino Martínez Valverde;29;Categoria Primera A;2017;Goalkeeper;Envigado;Colombia;27;0;0;0;1;1;0;5;0
Jefferson David Valdeblanquez Rico;24;Categoria Primera A;2017;Midfielder;Rionegro Águilas;Colombia;0;0;0;0;0;0;0;0;0
Jefferson Duque;35;Categoria Primera A;2017;Forward;Deportivo Cali;Colombia;40;16;9;7;2;1;1;2;0
Jefferson Jailer Torres Torres;25;Categoria Primera A;2017;Midfielder;Atlético Bucaramanga;Colombia;10;0;0;0;0;0;0;3;0
Jefferson José Gómez Genes;26;Categoria Primera A;2017;Defender;Junior;Colombia;22;1;0;1;2;1;1;7;0
Jeison Andrés Angulo Trujillo;26;Categoria Primera A;2017;Defender;Deportivo Cali;Colombia;37;1;0;1;0;0;0;9;1
Jeison Steven Lucumí Mina;27;Categoria Primera A;2017;Midfielder;Atlético Nacional;Colombia;37;8;4;4;3;0;3;11;0
Jeisson Andrés Palacios Murillo;28;Categoria Primera A;2017;Defender;Atlético Bucaramanga;Colombia;27;2;2;0;0;0;0;10;0
Jeisson Daniel Correa Cantero;25;Categoria Primera A;2017;Midfielder;Cortuluá;Colombia;0;0;0;0;0;0;0;0;0
Jerry Alberto Ortíz Cortés;29;Categoria Primera A;2017;Midfielder;Once Caldas;Colombia;18;0;0;0;0;0;0;6;0
Jerson Andrés Malagón Piracún;29;Categoria Primera A;2017;Defender;Tigres;Colombia;16;0;0;0;0;0;0;5;0
Jesús David Arrieta Farak;31;Categoria Primera A;2017;Forward;Jaguares de Córdoba;Colombia;17;2;0;2;1;0;1;2;0
Jesús David Marimón Báez;24;Categoria Primera A;2017;Midfielder;Once Caldas;Colombia;15;0;0;0;1;1;0;3;0
Jesús David Murillo;28;Categoria Primera A;2017;Defender;Patriotas Boyacá;Colombia;26;1;0;1;1;1;0;7;0
Jesús David Murillo León;29;Categoria Primera A;2017;Defender;Junior;Colombia;25;0;0;0;2;2;0;5;0
Jesús David Rivas Hernández;25;Categoria Primera A;2017;Forward;Rionegro Águilas;Colombia;0;0;0;0;0;0;0;0;0
Jhan Carlos Cuero Solis;23;Categoria Primera A;2017;Midfielder;La Equidad;Colombia;0;0;0;0;0;0;0;0;0
Jhan Carlos Valencia Jávez;24;Categoria Primera A;2017;Defender;Tigres;Colombia;3;0;0;0;0;0;0;1;0
Jhoaho Rivelino Hinestroza Valencia;26;Categoria Primera A;2017;Forward;Tigres;Colombia;16;3;1;2;2;1;1;5;0
Jhoan Sebastián Ayala Sanabria;26;Categoria Primera A;2017;Midfielder;Millonarios;Colombia;4;0;0;0;0;0;0;0;0
Jhojan Valencia;26;Categoria Primera A;2017;Midfielder;Deportivo Cali;Colombia;0;0;0;0;0;0;0;0;0
Jhon Alessandro Ramos Viveros;24;Categoria Primera A;2017;Defender;Patriotas Boyacá;Colombia;0;0;0;0;0;0;0;0;0
Jhon Alexander Cano Angulo;39;Categoria Primera A;2017;Defender;La Equidad;Colombia;27;1;1;0;2;2;0;5;0
Jhon Arias;24;Categoria Primera A;2017;Midfielder;Patriotas Boyacá;Colombia;0;0;0;0;0;0;0;0;0
Jhon Duque;30;Categoria Primera A;2017;Midfielder;Millonarios;Colombia;33;0;0;0;1;0;1;11;0
Jhon Fredy Pérez Lizarazo;34;Categoria Primera A;2017;Midfielder;Atlético Bucaramanga;Colombia;37;6;4;2;6;5;1;8;0
Jhon Fredy Salazar Valencia;27;Categoria Primera A;2017;Forward;Jaguares de Córdoba;Colombia;13;0;0;0;0;0;0;4;0
Jhon Jairo Palacios Meneses;27;Categoria Primera A;2017;Forward;Rionegro Águilas;Colombia;2;0;0;0;0;0;0;0;0
Jhon Janer Lucumí Bonilla;24;Categoria Primera A;2017;Defender;Deportivo Cali;Colombia;11;0;0;0;0;0;0;1;0
Jhon Sebastián Arboleda Sánchez;22;Categoria Primera A;2017;Midfielder;Once Caldas;Colombia;1;0;0;0;0;0;0;0;0
Jhonatan Alexander Agudelo Velásquez;29;Categoria Primera A;2017;Forward;Jaguares de Córdoba;Colombia;7;0;0;0;0;0;0;2;0
Jhonathan Muñoz Posso;34;Categoria Primera A;2017;Defender;Once Caldas;Colombia;14;0;0;0;1;0;1;3;0
Jhonier Viveros Díaz;30;Categoria Primera A;2017;Midfielder;Cortuluá;Colombia;19;1;1;0;1;0;1;5;0
Jhonny Alejandro Rivera Montoya;38;Categoria Primera A;2017;Midfielder;Tigres;Colombia;7;0;0;0;0;0;0;0;0
Jhonny Meza Morelos;28;Categoria Primera A;2017;Defender;Rionegro Águilas;Colombia;1;0;0;0;0;0;0;0;0
Jhonny Vásquez;35;Categoria Primera A;2017;Midfielder;América de Cali;Colombia;22;0;0;0;1;0;1;13;1
Jhony Moisés Cano Barrios;33;Categoria Primera A;2017;Forward;Atlético Bucaramanga;Colombia;32;7;4;3;1;1;0;2;0
Jimmy Bermúdez Valencia;34;Categoria Primera A;2017;Defender;Rionegro Águilas;Equatorial Guinea;2;0;0;0;0;0;0;0;0
Jimmy Valoyes Córdoba;35;Categoria Primera A;2017;Defender;Cortuluá;Colombia;18;0;0;0;0;0;0;3;0
Joao Leandro Rodríguez González;26;Categoria Primera A;2017;Forward;Cortuluá;Colombia;4;0;0;0;0;0;0;3;0
Joel Alberto Silva Estigarribia;33;Categoria Primera A;2017;Goalkeeper;Deportes Tolima;Paraguay;40;0;0;0;0;0;0;3;0
Johan Eduardo Jiménez Moreno;24;Categoria Primera A;2017;Forward;Rionegro Águilas;Colombia;16;1;0;1;0;0;0;1;0
Johan Leandro Arango Ambuila;31;Categoria Primera A;2017;Midfielder;Once Caldas;Colombia;26;4;3;1;3;1;2;8;1
Johan Ricardo Muñoz Ossa;34;Categoria Primera A;2017;Midfielder;Tigres;Colombia;20;2;1;1;0;0;0;4;0
John Alexander Valencia Hinestroza;40;Categoria Primera A;2017;Defender;Rionegro Águilas;Colombia;12;0;0;0;0;0;0;3;0
John Breyner Caicedo Castillo;27;Categoria Primera A;2017;Goalkeeper;Deportivo Pasto;Colombia;0;0;0;0;0;0;0;0;0
John Édinson Varela Prado;35;Categoria Primera A;2017;Forward;Rionegro Águilas;Colombia;7;0;0;0;0;0;0;1;0
John Edison Hernández Montoya;36;Categoria Primera A;2017;Midfielder;Independiente Medellín;Colombia;30;2;2;0;2;2;0;6;0
John Edison Mosquera Rebolledo;32;Categoria Primera A;2017;Midfielder;Atlético Nacional;Colombia;21;0;0;0;3;2;1;0;0
