full_name;age;league;season;position;Current Club;nationality;appearances_overall;goals_overall;goals_home;goals_away;assists_overall;assists_home;assists_away;yellow_cards_overall;red_cards_overall
Fredy Hinestroza Arias;32;Categoria Primera A;2014;Midfielder;La Equidad;Colombia;18;2;0;2;0;0;0;6;0
Fredy Machado Mosquera;34;Categoria Primera A;2014;Midfielder;Deportes Tolima;Colombia;6;0;0;0;0;0;0;1;0
Gabriel Eduardo Díaz Rico;26;Categoria Primera A;2014;Defender;Millonarios;Colombia;6;1;0;1;0;0;0;3;0
George Saunders;33;Categoria Primera A;2014;Midfielder;Fortaleza CEIF;England;7;1;0;1;0;0;0;2;0
Gerardo Alberto Bedoya Múnera;46;Categoria Primera A;2014;Midfielder;Fortaleza CEIF;Colombia;11;3;1;2;0;0;0;9;0
Germán Adolfo Sosa;32;Categoria Primera A;2014;Forward;Fortaleza CEIF;Argentina;6;0;0;0;0;0;0;2;0
Germán Andrés Gutiérrez Henao;32;Categoria Primera A;2014;Defender;Junior;Colombia;1;0;0;0;0;0;0;0;0
Germán Cano;34;Categoria Primera A;2014;Forward;Independiente Medellín;Argentina;43;27;17;10;0;0;0;2;0
Germán Mera Cáceres;32;Categoria Primera A;2014;Defender;Deportivo Cali;Colombia;17;1;1;0;0;0;0;5;1
Gerson Andrés Rodríguez González;28;Categoria Primera A;2014;Midfielder;Uniautónoma;Colombia;1;0;0;0;0;0;0;1;0
Gerson Andrés Vidal;28;Categoria Primera A;2014;Forward;Deportivo Cali;Colombia;2;0;0;0;0;0;0;0;0
Gilberto García Olarte;35;Categoria Primera A;2014;Defender;Independiente Medellín;Colombia;23;1;1;0;0;0;0;5;0
Giovanni Hernández Soto;46;Categoria Primera A;2014;Midfielder;Uniautónoma;Colombia;27;0;0;0;0;0;0;2;0
Giovanny Martínez Cortés;33;Categoria Primera A;2014;Midfielder;Alianza Petrolera;Colombia;18;1;0;1;0;0;0;7;0
Gonzalo Martínez Caicedo;46;Categoria Primera A;2014;Defender;Patriotas Boyacá;Colombia;27;4;2;2;0;0;0;6;0
Guillermo León Celis Montiel;29;Categoria Primera A;2014;Midfielder;Junior;Colombia;28;0;0;0;0;0;0;8;2
Gustavo Adolfo Bolívar Zapata;37;Categoria Primera A;2014;Midfielder;Deportivo Cali;Colombia;14;1;1;0;0;0;0;3;0
Gustavo Adolfo Sánchez Giraldo;26;Categoria Primera A;2014;Goalkeeper;Atlético Huila;Colombia;0;0;0;0;0;0;0;0;0
Gustavo Cañizalez Amor;26;Categoria Primera A;2014;Midfielder;Deportes Tolima;Colombia;0;0;0;0;0;0;0;0;0
Gustavo Culma;29;Categoria Primera A;2014;Midfielder;Once Caldas;Colombia;25;3;3;0;0;0;0;4;0
Gustavo Leonardo Cuéllar Gallego;29;Categoria Primera A;2014;Midfielder;Junior;Colombia;25;0;0;0;0;0;0;3;0
Hanyer Luis Mosquera Córdoba;35;Categoria Primera A;2014;Defender;Rionegro Águilas;Colombia;21;1;1;0;0;0;0;3;0
Harold Andrés Gómez Muñoz;30;Categoria Primera A;2014;Defender;Uniautónoma;Colombia;2;0;0;0;0;0;0;0;0
Harold Fernando Reina Figueroa;32;Categoria Primera A;2014;Forward;Deportivo Cali;Colombia;5;0;0;0;0;0;0;1;0
Harold Macías Cabrera;42;Categoria Primera A;2014;Defender;Patriotas Boyacá;Colombia;29;2;1;1;0;0;0;14;0
Harrison Arley Mojica Betancourt;29;Categoria Primera A;2014;Forward;Deportivo Cali;Colombia;7;0;0;0;0;0;0;0;0
Hárrison Steve Henao Hurtado;35;Categoria Primera A;2014;Midfielder;Once Caldas;Colombia;37;0;0;0;0;0;0;8;0
Héctor Antonio Urrego Hurtado;29;Categoria Primera A;2014;Defender;Santa Fe;Colombia;10;0;0;0;0;0;0;2;0
Héctor Fabián Acuña Maciel;40;Categoria Primera A;2014;Forward;Deportes Tolima;Uruguay;17;4;2;2;0;0;0;1;0
Helibelton Palacios;29;Categoria Primera A;2014;Defender;Deportivo Cali;Colombia;35;3;0;3;0;0;0;8;1
Henry Andrés Rojas Delgado;35;Categoria Primera A;2014;Midfielder;Alianza Petrolera;Colombia;29;4;1;3;0;0;0;3;1
Henry Fabián Solís;32;Categoria Primera A;2014;Forward;Atlético Huila;Colombia;7;0;0;0;0;0;0;0;0
Henry Javier Hernández Álvarez;40;Categoria Primera A;2014;Forward;La Equidad;Colombia;22;6;3;3;0;0;0;1;0
Henry Yoseiner Obando Estacio;29;Categoria Primera A;2014;Defender;Deportes Tolima;Colombia;12;0;0;0;0;0;0;2;0
Hernán Enrique Pertúz Ortega;33;Categoria Primera A;2014;Defender;Independiente Medellín;Colombia;19;1;1;0;0;0;0;1;0
Hernán Ignacio Hechalar;34;Categoria Primera A;2014;Forward;Atlético Huila;Argentina;38;13;7;6;0;0;0;8;1
Hugo Alejandro Acosta Cáceres;31;Categoria Primera A;2014;Midfielder;Deportivo Pasto;Colombia;16;0;0;0;0;0;0;1;0
Hugo Armando Bolaño Gómez;39;Categoria Primera A;2014;Defender;Patriotas Boyacá;Colombia;14;0;0;0;0;0;0;8;0
Hugo Emilio Soto Miranda;38;Categoria Primera A;2014;Defender;Deportivo Pasto;Colombia;16;0;0;0;0;0;0;4;0
Iván Alonso Garrido Pinzón;41;Categoria Primera A;2014;Defender;Atlético Huila;Colombia;28;0;0;0;0;0;0;8;0
Iván Arturo Corredor Hurtado;39;Categoria Primera A;2014;Midfielder;Patriotas Boyacá;Colombia;11;0;0;0;0;0;0;1;0
Iván David Rivas Mendoza;34;Categoria Primera A;2014;Midfielder;La Equidad;Colombia;18;0;0;0;0;0;0;5;0
Jafeb José Bonilla Pájaro;26;Categoria Primera A;2014;Goalkeeper;Uniautónoma;Colombia;0;0;0;0;0;0;0;0;0
Jaiber Damián Cardona Lozano;32;Categoria Primera A;2014;Goalkeeper;Deportivo Cali;Colombia;14;0;0;0;0;0;0;1;0
Jaime Andrés Sierra Ramírez;36;Categoria Primera A;2014;Forward;Once Caldas;Colombia;22;2;1;1;0;0;0;5;1
Jair Enrique Iglesias Jiménez;34;Categoria Primera A;2014;Defender;Rionegro Águilas;Colombia;1;0;0;0;0;0;0;1;0
Jair Ulices Palacios Silva;32;Categoria Primera A;2014;Defender;Fortaleza CEIF;Colombia;33;5;4;1;0;0;0;9;1
Jairo Fabián Palomino Sierra;34;Categoria Primera A;2014;Midfielder;Atlético Nacional;Colombia;10;1;0;1;0;0;0;1;0
Jairo Fernando Castillo Cortés;44;Categoria Primera A;2014;Forward;Boyacá Chicó;Colombia;24;4;3;1;0;0;0;4;1
Jairo Gabriel Molina Ospino;29;Categoria Primera A;2014;Forward;Envigado;Colombia;2;0;0;0;0;0;0;0;0
Jairo Leonard Patiño Rosero;44;Categoria Primera A;2014;Midfielder;Deportivo Pasto;Colombia;17;1;1;0;0;0;0;2;0
Jamell Orlando Ramos Hernández;40;Categoria Primera A;2014;Defender;Junior;Colombia;2;0;0;0;0;0;0;2;1
James Amilkar Sánchez Altamiranda;34;Categoria Primera A;2014;Defender;Uniautónoma;Colombia;13;0;0;0;0;0;0;3;0
James Enrique Castro Maestre;37;Categoria Primera A;2014;Midfielder;Uniautónoma;Colombia;25;0;0;0;0;0;0;4;1
Janeiler Rivas Palacios;34;Categoria Primera A;2014;Defender;Atlético Huila;Colombia;6;0;0;0;0;0;0;0;0
Janer Alberto Serpa Pacheco;41;Categoria Primera A;2014;Goalkeeper;Deportes Tolima;Colombia;7;0;0;0;0;0;0;1;0
Jarlan Barrera;26;Categoria Primera A;2014;Midfielder;Junior;Colombia;13;2;2;0;0;0;0;1;0
Járol Enrique Martínez González;35;Categoria Primera A;2014;Defender;Atlético Huila;Colombia;22;0;0;0;0;0;0;5;0
Javier Andrés Sanguinetti;32;Categoria Primera A;2014;Midfielder;Boyacá Chicó;Argentina;35;3;2;1;0;0;0;3;0
Javier Araújo Peñaloza;37;Categoria Primera A;2014;Midfielder;Uniautónoma;Colombia;6;0;0;0;0;0;0;0;0
Javier Arley Reina Calvo;33;Categoria Primera A;2014;Midfielder;Millonarios;Colombia;10;1;0;1;0;0;0;0;0
Javier Calle Estrada;31;Categoria Primera A;2014;Midfielder;Independiente Medellín;Colombia;21;6;4;2;0;0;0;2;1
Javier López Rodríguez;33;Categoria Primera A;2014;Defender;Rionegro Águilas;Colombia;31;1;1;0;0;0;0;14;1
Jean Carlos Becerra Cuello;29;Categoria Primera A;2014;Midfielder;Atlético Huila;Colombia;19;1;1;0;0;0;0;1;0
Jean Carlos Blanco Becerra;30;Categoria Primera A;2014;Forward;Atlético Huila;Colombia;37;7;6;1;0;0;0;1;0
Jeferson Palacios Palacios;28;Categoria Primera A;2014;Defender;Patriotas Boyacá;Colombia;0;0;0;0;0;0;0;0;0
Jefersson Justino Martínez Valverde;29;Categoria Primera A;2014;Goalkeeper;Envigado;Colombia;6;0;0;0;0;0;0;2;0
Jefferson Alexis Hurtado Valencia;28;Categoria Primera A;2014;Forward;Boyacá Chicó;Colombia;4;0;0;0;0;0;0;0;0
Jefferson Andrés Viveros Mina;33;Categoria Primera A;2014;Forward;Uniautónoma;Colombia;10;1;1;0;0;0;0;2;0
Jefferson Cuero Castro;34;Categoria Primera A;2014;Forward;Santa Fe;Colombia;35;6;3;3;0;0;0;8;2
Jefferson Duque;35;Categoria Primera A;2014;Forward;Atlético Nacional;Colombia;13;3;3;0;0;0;0;1;0
Jefferson Eulises Murillo Aguilar;30;Categoria Primera A;2014;Defender;Uniautónoma;Colombia;6;0;0;0;0;0;0;3;0
Jefferson José Gómez Genes;26;Categoria Primera A;2014;Defender;Envigado;Colombia;1;0;0;0;0;0;0;1;0
Jefferson Lerma;27;Categoria Primera A;2014;Midfielder;Atlético Huila;Colombia;37;4;4;0;0;0;0;13;1
Jefferson Mario Herrera Genes;30;Categoria Primera A;2014;Defender;Millonarios;Colombia;3;0;0;0;0;0;0;1;0
Jefferson Mena Palacios;33;Categoria Primera A;2014;Defender;Independiente Medellín;Colombia;25;1;1;0;0;0;0;10;1
Jeison Andrés Angulo Trujillo;26;Categoria Primera A;2014;Defender;Deportivo Cali;Colombia;8;0;0;0;0;0;0;1;0
Jeison Andrés Estupiñán Obando;27;Categoria Primera A;2014;Forward;Alianza Petrolera;Colombia;3;0;0;0;0;0;0;0;0
Jelinson Mosquera Rodríguez;27;Categoria Primera A;2014;Midfielder;Once Caldas;Colombia;1;0;0;0;0;0;0;0;0
Jerson Andrés Malagón Piracún;29;Categoria Primera A;2014;Defender;La Equidad;Colombia;20;0;0;0;0;0;0;7;0
Jesús David Arrieta Farak;31;Categoria Primera A;2014;Forward;Rionegro Águilas;Colombia;8;1;1;0;0;0;0;1;0
Jesús David Murillo;28;Categoria Primera A;2014;Defender;Deportivo Pasto;Colombia;14;0;0;0;0;0;0;0;0
Jesús David Murillo León;29;Categoria Primera A;2014;Defender;Patriotas Boyacá;Colombia;4;0;0;0;0;0;0;0;0
Jesús Steven Murillo León;29;Categoria Primera A;2014;Defender;Patriotas Boyacá;Colombia;0;0;0;0;0;0;0;0;0
Jherson Enrique Córdoba Ospina;34;Categoria Primera A;2014;Midfielder;Independiente Medellín;Colombia;37;0;0;0;0;0;0;13;0
Jhoan Sebastián Ayala Sanabria;26;Categoria Primera A;2014;Midfielder;La Equidad;Colombia;12;0;0;0;0;0;0;2;0
Jhon Alexander Cano Angulo;39;Categoria Primera A;2014;Defender;Patriotas Boyacá;Colombia;18;1;0;1;0;0;0;5;0
Jhon Alexander Jaramillo Gómez;42;Categoria Primera A;2014;Midfielder;Fortaleza CEIF;Colombia;31;0;0;0;0;0;0;17;2
Jhon Duque;30;Categoria Primera A;2014;Midfielder;La Equidad;Colombia;1;0;0;0;0;0;0;1;0
Jhon Eduis Viáfara Mina;43;Categoria Primera A;2014;Midfielder;Deportivo Cali;Colombia;23;0;0;0;0;0;0;8;0
Jhon Edwar Valoy Riascos;31;Categoria Primera A;2014;Midfielder;Atlético Nacional;Colombia;25;2;2;0;0;0;0;0;0
Jhon Fredy Hurtado;37;Categoria Primera A;2014;Midfielder;Deportes Tolima;Colombia;28;0;0;0;0;0;0;5;0
Jhon Fredy Miranda Rada;25;Categoria Primera A;2014;Forward;Santa Fe;Colombia;4;0;0;0;0;0;0;1;0
Jhon Fredy Salazar Valencia;27;Categoria Primera A;2014;Forward;Once Caldas;Colombia;1;0;0;0;0;0;0;0;0
Jhon Fredy Zea Mosquera;38;Categoria Primera A;2014;Defender;Deportivo Pasto;Colombia;14;1;0;1;0;0;0;2;0
Jhon Stefan Medina Ramírez;30;Categoria Primera A;2014;Defender;Atlético Nacional;Colombia;7;0;0;0;0;0;0;1;0
Jhon Stiwar García Mena;32;Categoria Primera A;2014;Midfielder;Fortaleza CEIF;Colombia;17;4;2;2;0;0;0;1;0
Jhonatan Alexander Agudelo Velásquez;29;Categoria Primera A;2014;Forward;Millonarios;Colombia;20;2;2;0;0;0;0;2;0
Jhonathan Caicedo Vergara;26;Categoria Primera A;2014;Midfielder;Fortaleza CEIF;Colombia;11;1;1;0;0;0;0;1;0
Jhonny Mena Palacios;27;Categoria Primera A;2014;Defender;Independiente Medellín;Colombia;1;0;0;0;0;0;0;1;0
Jhonny Meza Morelos;28;Categoria Primera A;2014;Defender;Rionegro Águilas;Colombia;5;0;0;0;0;0;0;0;0
Jhonny Vásquez;35;Categoria Primera A;2014;Midfielder;Junior;Colombia;23;2;2;0;0;0;0;5;0
Jhony Moisés Cano Barrios;33;Categoria Primera A;2014;Forward;Atlético Huila;Colombia;15;0;0;0;0;0;0;0;0
Joan Sebastián Jaramillo Herrera;28;Categoria Primera A;2014;Midfielder;Boyacá Chicó;Colombia;21;0;0;0;0;0;0;7;0
Joao Leandro Rodríguez González;26;Categoria Primera A;2014;Forward;Uniautónoma;Colombia;6;1;1;0;0;0;0;1;0
Johan Camilo Lizarralde Pedraza;27;Categoria Primera A;2014;Goalkeeper;Atlético Huila;Colombia;0;0;0;0;0;0;0;0;0
Johan Javier Fano Espinoza;44;Categoria Primera A;2014;Forward;Rionegro Águilas;Peru;20;6;3;3;0;0;0;5;0
Johan Leandro Arango Ambuila;31;Categoria Primera A;2014;Midfielder;Once Caldas;Colombia;25;9;6;3;0;0;0;10;0
Johan Ricardo Muñoz Ossa;34;Categoria Primera A;2014;Midfielder;Fortaleza CEIF;Colombia;7;0;0;0;0;0;0;0;0
Johan Wallens Otálvaro;30;Categoria Primera A;2014;Goalkeeper;Deportivo Cali;Colombia;0;0;0;0;0;0;0;0;0
John Alexander Valencia Hinestroza;40;Categoria Primera A;2014;Defender;Deportes Tolima;Colombia;21;0;0;0;0;0;0;5;0
John Edinson Méndez Bettin;37;Categoria Primera A;2014;Midfielder;Uniautónoma;Colombia;30;2;1;1;0;0;0;2;1
John Edison Hernández Montoya;36;Categoria Primera A;2014;Midfielder;Independiente Medellín;Colombia;35;3;0;3;0;0;0;15;0
John Henry Sánchez Valencia;27;Categoria Primera A;2014;Midfielder;Atlético Nacional;Colombia;1;0;0;0;0;0;0;0;0
John Jairo Lozano Castaño;38;Categoria Primera A;2014;Defender;Atlético Huila;Colombia;11;1;0;1;0;0;0;1;0
John Jairo Montaño Victoria;38;Categoria Primera A;2014;Defender;Deportivo Pasto;Colombia;32;4;1;3;0;0;0;6;0
John Jairo Mosquera Mosquera;34;Categoria Primera A;2014;Forward;Envigado;Colombia;6;0;0;0;0;0;0;1;0
John Jairo Sandoval Guarín;38;Categoria Primera A;2014;Defender;Fortaleza CEIF;Colombia;11;0;0;0;0;0;0;2;0
John Jairo Valencia Ortíz;40;Categoria Primera A;2014;Midfielder;La Equidad;Colombia;31;2;1;1;0;0;0;11;0
John Javier Restrepo Pérez;45;Categoria Primera A;2014;Midfielder;Rionegro Águilas;Colombia;38;0;0;0;0;0;0;7;0
John Stiven Mendoza Valencia;30;Categoria Primera A;2014;Forward;Deportivo Cali;Colombia;5;1;0;1;0;0;0;0;0
Johnatan Estrada Campillo;39;Categoria Primera A;2014;Midfielder;Patriotas Boyacá;Colombia;36;6;4;2;0;0;0;4;0
Johnny Javier Mostacilla Ceballos;31;Categoria Primera A;2014;Defender;Boyacá Chicó;Colombia;29;2;0;2;0;0;0;4;0
Jonathan Ávila Martínez;30;Categoria Primera A;2014;Defender;Alianza Petrolera;Colombia;19;2;2;0;0;0;0;12;3
Jonathan Copete Valencia;34;Categoria Primera A;2014;Forward;Atlético Nacional;Colombia;31;4;1;3;0;0;0;2;0
Jonathan Esteban Álvarez Isaza;35;Categoria Primera A;2014;Midfielder;Envigado;Colombia;34;7;2;5;0;0;0;10;1
Jonathan Lopera Jiménez;35;Categoria Primera A;2014;Defender;Once Caldas;Colombia;21;1;1;0;0;0;0;6;0
Jonathan Sáenz Álvarez;27;Categoria Primera A;2014;Defender;Fortaleza CEIF;Colombia;1;0;0;0;0;0;0;0;0
Jonathan Segura;32;Categoria Primera A;2014;Midfielder;Patriotas Boyacá;Colombia;16;0;0;0;0;0;0;9;1
Jonathan Yulián Mejía Chaverra;32;Categoria Primera A;2014;Midfielder;Deportes Tolima;Colombia;30;6;3;3;0;0;0;7;0
Jorge Alberto Henríquez Pérez;37;Categoria Primera A;2014;Goalkeeper;Alianza Petrolera;Colombia;5;0;0;0;0;0;0;1;0
Jorge Andrés Aguirre Restrepo;35;Categoria Primera A;2014;Forward;Junior;Colombia;28;8;4;4;0;0;0;2;0
Jorge Andrés Carrascal Guardo;24;Categoria Primera A;2014;Midfielder;Millonarios;Colombia;1;0;0;0;0;0;0;0;0
Jorge Andrés Guillén Ovalle;26;Categoria Primera A;2014;Midfielder;La Equidad;Colombia;3;0;0;0;0;0;0;1;0
Jorge Andrés Ramírez Frostte;36;Categoria Primera A;2014;Forward;Deportivo Pasto;Uruguay;19;3;3;0;0;0;0;4;1
Jorge Daniel Núñez Espínola;37;Categoria Primera A;2014;Midfielder;La Equidad;Paraguay;1;0;0;0;0;0;0;0;0
Jorge Emanuel Molina;35;Categoria Primera A;2014;Midfielder;Deportivo Pasto;Argentina;32;4;4;0;0;0;0;3;0
Jorge Luis Ramos Sánchez;29;Categoria Primera A;2014;Forward;Fortaleza CEIF;Colombia;30;7;5;2;0;0;0;2;0
Jorge Miguel Ortega Salinas;31;Categoria Primera A;2014;Forward;Junior;Paraguay;5;0;0;0;0;0;0;0;0
José Alcídes Moreno Mora;40;Categoria Primera A;2014;Forward;La Equidad;Colombia;29;8;2;6;0;0;0;4;0
José Antonio Amaya Pardo;42;Categoria Primera A;2014;Midfielder;Uniautónoma;Colombia;13;1;0;1;0;0;0;3;0
José David Lloreda Guevara;28;Categoria Primera A;2014;Forward;Deportivo Cali;Colombia;2;1;1;0;0;0;0;1;0
José Del Carmen González Joly;31;Categoria Primera A;2014;Midfielder;Uniautónoma;Panama;1;0;0;0;0;0;0;1;0
José Fernando Cuadrado Romero;37;Categoria Primera A;2014;Goalkeeper;Once Caldas;Colombia;39;0;0;0;0;0;0;5;1
José Harrison Otálvaro Arce;36;Categoria Primera A;2014;Midfielder;Atlético Nacional;Colombia;26;2;1;1;0;0;0;0;0
José Huber Escobar Giraldo;34;Categoria Primera A;2014;Goalkeeper;Deportivo Pasto;Colombia;1;0;0;0;0;0;0;0;0
Jose Izquierdo;30;Categoria Primera A;2014;Forward;Once Caldas;Colombia;24;9;8;1;0;0;0;2;0
José Johan Silva Hurtatiz;28;Categoria Primera A;2014;Goalkeeper;Deportivo Cali;Colombia;15;0;0;0;0;0;0;4;0
José Julián De La Cuesta Herrera;39;Categoria Primera A;2014;Defender;Santa Fe;Colombia;33;1;0;1;0;0;0;9;0
José Luis Chunga Vega;31;Categoria Primera A;2014;Goalkeeper;Junior;Colombia;1;0;0;0;0;0;0;0;0
José Luis Moreno Peña;25;Categoria Primera A;2014;Defender;Once Caldas;Colombia;13;1;1;0;0;0;0;2;0
José Luis Moya Vanegas;38;Categoria Primera A;2014;Defender;Fortaleza CEIF;Colombia;10;0;0;0;0;0;0;3;1
José Manuel Nájera Ríos;34;Categoria Primera A;2014;Midfielder;La Equidad;Colombia;26;0;0;0;0;0;0;4;0
Jossimar Andrés Gómez Pereira;35;Categoria Primera A;2014;Midfielder;Junior;Colombia;28;1;1;0;0;0;0;7;0
Jown Anderson Cardona Agudelo;27;Categoria Primera A;2014;Forward;Deportivo Cali;Colombia;1;0;0;0;0;0;0;0;0
Juan Alejandro Mahecha Molina;35;Categoria Primera A;2014;Midfielder;Deportes Tolima;Colombia;33;3;2;1;0;0;0;12;1
Juan Andrés Arizala Rivera;27;Categoria Primera A;2014;Forward;Deportivo Pasto;Colombia;1;1;1;0;0;0;0;0;0
Juan Andrés Balanta Palacios;25;Categoria Primera A;2014;Forward;Deportivo Cali;Colombia;1;0;0;0;0;0;0;0;0
Juan Camilo Hernández Jaramillo;29;Categoria Primera A;2014;Midfielder;Deportivo Pasto;Colombia;1;0;0;0;0;0;0;1;0
Juan Camilo Pérez Saldarriaga;36;Categoria Primera A;2014;Defender;Once Caldas;Colombia;35;0;0;0;0;0;0;9;2
Juan Camilo Saiz Ortegón;30;Categoria Primera A;2014;Defender;Envigado;Colombia;22;0;0;0;0;0;0;6;0
Juan Camilo Zapata Londoño;28;Categoria Primera A;2014;Forward;Envigado;Colombia;11;0;0;0;0;0;0;0;0
Juan Carlos Escobar Rodríguez;39;Categoria Primera A;2014;Midfielder;Deportivo Pasto;Colombia;21;0;0;0;0;0;0;2;0
Juan Carlos Guazá Pedroza;42;Categoria Primera A;2014;Midfielder;Atlético Huila;Colombia;32;3;2;1;0;0;0;14;2
Juan Carlos Henao Valencia;50;Categoria Primera A;2014;Goalkeeper;Once Caldas;Colombia;4;0;0;0;0;0;0;1;0
Juan Carlos Mosquera Gómez;39;Categoria Primera A;2014;Defender;Deportivo Pasto;Colombia;17;0;0;0;0;0;0;4;0
Juan Carlos Quintero Pérez;44;Categoria Primera A;2014;Midfielder;Envigado;Colombia;25;1;0;1;0;0;0;8;1
Juan Cruz Gotta;32;Categoria Primera A;2014;Defender;Boyacá Chicó;Argentina;4;0;0;0;0;0;0;0;0
Juan Daniel Gómez Herrera;27;Categoria Primera A;2014;Forward;Boyacá Chicó;Colombia;1;0;0;0;0;0;0;0;0
Juan Daniel Murillo Machado;34;Categoria Primera A;2014;Defender;Boyacá Chicó;Colombia;9;0;0;0;0;0;0;4;1
Juan Daniel Roa Reyes;31;Categoria Primera A;2014;Midfielder;Santa Fe;Colombia;37;1;1;0;0;0;0;7;0
Juan David Alzáte Calderón;28;Categoria Primera A;2014;Midfielder;Boyacá Chicó;Colombia;3;0;0;0;0;0;0;0;0
Juan David Cabezas Núñez;31;Categoria Primera A;2014;Midfielder;Deportivo Cali;Colombia;35;8;4;4;0;0;0;8;0
Juan David Castañeda Muñoz;27;Categoria Primera A;2014;Forward;Atlético Nacional;Colombia;0;0;0;0;0;0;0;0;0
Juan David Gómez Gómez;26;Categoria Primera A;2014;Goalkeeper;Independiente Medellín;Colombia;0;0;0;0;0;0;0;0;0
Juan David González Escallón;27;Categoria Primera A;2014;Midfielder;Deportivo Cali;Colombia;1;0;0;0;0;0;0;0;0
Juan David Rodríguez Rico;29;Categoria Primera A;2014;Midfielder;Rionegro Águilas;Colombia;4;0;0;0;0;0;0;0;0
Juan David Valencia Hinestroza;36;Categoria Primera A;2014;Midfielder;Atlético Nacional;Colombia;23;5;2;3;0;0;0;5;0
Juan Esteban Jiménez Villada;26;Categoria Primera A;2014;Goalkeeper;Envigado;Colombia;0;0;0;0;0;0;0;0;0
Juan Esteban Ortiz Blandón;35;Categoria Primera A;2014;Midfielder;Millonarios;Colombia;25;0;0;0;0;0;0;5;0
Juan Felipe Torres Lombana;27;Categoria Primera A;2014;Midfielder;Fortaleza CEIF;Colombia;5;0;0;0;0;0;0;0;0
Juan Fernando Caicedo Benítez;33;Categoria Primera A;2014;Forward;Atlético Huila;Colombia;21;14;9;5;0;0;0;4;0
Juan Ferney Otero Tovar;27;Categoria Primera A;2014;Forward;Fortaleza CEIF;Colombia;6;0;0;0;0;0;0;1;0
Juan Gabriel Galicia Molina;36;Categoria Primera A;2014;Defender;Fortaleza CEIF;Colombia;10;1;0;1;0;0;0;1;0
Juan Gilberto Núñez Castillo;36;Categoria Primera A;2014;Midfielder;Fortaleza CEIF;Colombia;21;4;0;4;0;0;0;6;0
Juan Guillermo Arboleda Sánchez;33;Categoria Primera A;2014;Defender;Alianza Petrolera;Colombia;33;1;0;1;0;0;0;4;0
Juan Guillermo Castillo Iriart;44;Categoria Primera A;2014;Goalkeeper;Deportivo Pasto;Uruguay;16;0;0;0;0;0;0;4;0
Juan Guillermo Domínguez Cabezas;35;Categoria Primera A;2014;Defender;Junior;Colombia;27;4;2;2;0;0;0;12;2
Juan Guillermo Vélez Córdoba;38;Categoria Primera A;2014;Forward;Rionegro Águilas;Colombia;3;0;0;0;0;0;0;1;0
Juan José Mezú Viáfara;33;Categoria Primera A;2014;Midfielder;Rionegro Águilas;Colombia;5;0;0;0;0;0;0;0;0
Juan Leandro Vogliotti;37;Categoria Primera A;2014;Forward;Patriotas Boyacá;Argentina;1;0;0;0;0;0;0;0;0
Juan Pablo Ángel Arango;46;Categoria Primera A;2014;Forward;Atlético Nacional;Colombia;16;8;4;4;0;0;0;1;0
Juan Pablo Nieto Salazar;29;Categoria Primera A;2014;Midfielder;Alianza Petrolera;Colombia;6;0;0;0;0;0;0;0;0
Juan Pérez;31;Categoria Primera A;2014;Forward;Boyacá Chicó;Colombia;34;9;4;5;0;0;0;6;0
Juan Quintero;27;Categoria Primera A;2014;Defender;Deportivo Cali;Colombia;3;0;0;0;0;0;0;0;0
Juan Sebastián Herrera Sanabria;27;Categoria Primera A;2014;Forward;Alianza Petrolera;Colombia;30;5;3;2;0;0;0;3;0
Juan Sebastián Ospina Bedoya;29;Categoria Primera A;2014;Goalkeeper;Deportivo Pasto;Colombia;1;0;0;0;0;0;0;0;0
Juan Sebastián Villota Vargas;30;Categoria Primera A;2014;Midfielder;Deportivo Pasto;Colombia;25;3;2;1;0;0;0;8;1
Julián Alonso Figueroa Rentería;29;Categoria Primera A;2014;Midfielder;Envigado;Colombia;5;0;0;0;0;0;0;2;1
Julián Alveiro Quiñónes García;32;Categoria Primera A;2014;Defender;Deportes Tolima;Colombia;33;0;0;0;0;0;0;11;1
Julián Guillermo Rojas;32;Categoria Primera A;2014;Midfielder;Independiente Medellín;Colombia;15;0;0;0;0;0;0;7;0
Julián Hurtado Izquierdo;42;Categoria Primera A;2014;Defender;Deportivo Pasto;Colombia;14;0;0;0;0;0;0;6;0
Julio César Mora Bravo;34;Categoria Primera A;2014;Defender;Alianza Petrolera;Colombia;0;0;0;0;0;0;0;0;0
Junior José Martínez Hernández;31;Categoria Primera A;2014;Forward;Boyacá Chicó;Colombia;4;0;0;0;0;0;0;0;0
Kevin Alexander Balanta Lucumí;25;Categoria Primera A;2014;Defender;Deportivo Cali;Colombia;2;0;0;0;0;0;0;0;0
Kevin Alfredo Nieto Márquez;27;Categoria Primera A;2014;Forward;Rionegro Águilas;Colombia;4;0;0;0;0;0;0;1;0
Kevin Benítez León;27;Categoria Primera A;2014;Forward;Boyacá Chicó;Colombia;1;0;0;0;0;0;0;1;0
Kévin Camilo Rendón Guerrero;29;Categoria Primera A;2014;Midfielder;Deportivo Pasto;Colombia;15;3;2;1;0;0;0;1;0
Kevin David Sandoval Rudas;29;Categoria Primera A;2014;Defender;Junior;Colombia;0;0;0;0;0;0;0;0;0
Kevin Mateo Cardona Bedoya;26;Categoria Primera A;2014;Midfielder;Envigado;Colombia;2;0;0;0;0;0;0;0;0
Kevin Wilson Piedrahita Velasco;31;Categoria Primera A;2014;Goalkeeper;Rionegro Águilas;USA;0;0;0;0;0;0;0;0;0
