date_GMT;home_team_name;away_team_name;home_team_goal_count;away_team_goal_count;total_goal_count;home_team_corner_count;away_team_corner_count;home_team_yellow_cards;home_team_red_cards;away_team_yellow_cards;away_team_red_cards;home_team_shots;away_team_shots;home_team_shots_on_target;away_team_shots_on_target;home_team_fouls;away_team_fouls;home_team_possession;away_team_possession;stadium_name
Sep 02 2023 - 1:10am;Deportes Tolima;Atlético Bucaramanga;0;0;0;8;2;4;0;3;0;6;8;4;3;20;12;48;52;Estadio Manuel Murillo Toro (Ibagué)
Sep 02 2023 - 9:45pm;Jaguares de Córdoba;Independiente Medellín;1;1;2;0;5;3;1;1;0;14;12;4;4;11;13;47;53;Estadio de Fútbol Jaraguay de Montería (Montería)
Sep 02 2023 - 11:10pm;Santa Fe;Junior;1;0;1;2;6;6;0;3;0;12;11;5;5;19;16;52;48;Estadio Nemesio Camacho El Campín (Bogotá- D.C.)
Sep 03 2023 - 1:20am;Alianza Petrolera;América de Cali;2;3;5;7;5;4;0;4;0;13;8;5;6;22;22;51;49;Estadio Daniel Villa Zapata (Barrancabermeja)
Sep 03 2023 - 9:00pm;Atlético Nacional;Deportivo Pereira;2;0;2;3;7;1;0;2;0;11;7;5;2;17;14;50;50;Estadio Atanasio Girardot (Medellín)
Sep 03 2023 - 11:10pm;Rionegro Águilas;Millonarios;2;0;2;3;3;5;0;5;1;11;7;3;5;30;9;49;51;Estadio Alberto Grisales (Rionegro- Antioquia)
Sep 04 2023 - 1:20am;Deportivo Cali;Deportivo Pasto;4;0;4;6;0;1;0;2;1;10;11;5;10;15;23;50;50;Estadio Deportivo Cali (Palmira)
Sep 04 2023 - 11:10pm;Unión Magdalena;La Equidad;1;0;1;8;3;0;0;2;0;16;10;10;7;9;22;53;47;Estadio Sierra Nevada (Santa Marta)
Sep 05 2023 - 1:20am;Once Caldas;Atlético Huila;1;2;3;11;2;3;0;6;0;8;8;3;4;14;16;52;48;Estadio Palogrande (Manizales)
Sep 06 2023 - 1:10am;Alianza Petrolera;Boyacá Chicó;1;1;2;10;3;1;0;2;0;17;13;11;4;15;19;48;52;Estadio Daniel Villa Zapata (Barrancabermeja)
Sep 06 2023 - 9:05pm;Envigado;América de Cali;0;0;0;5;3;3;0;1;0;10;17;6;10;15;15;47;53;Estadio Polideportivo Sur (Envigado)
Sep 06 2023 - 11:10pm;Deportes Tolima;Deportivo Pereira;2;3;5;7;5;8;1;2;0;7;14;3;6;11;6;47;53;Estadio Manuel Murillo Toro (Ibagué)
Sep 07 2023 - 1:20am;Deportivo Cali;Santa Fe;2;2;4;6;7;2;0;4;0;16;10;8;8;18;21;51;49;Estadio Deportivo Cali (Palmira)
Sep 09 2023 - 12:40am;Deportivo Pasto;Jaguares de Córdoba;1;0;1;7;4;4;0;1;0;13;10;8;2;18;14;53;47;Estadio Departamental Libertad (San Juan de Pasto)
Sep 09 2023 - 9:00pm;La Equidad;Boyacá Chicó;0;0;0;14;7;2;0;2;1;10;12;4;9;22;11;53;47;Estadio Metropolitano de Techo (Bogotá- D.C.)
Sep 09 2023 - 11:10pm;Junior;Unión Magdalena;7;1;8;4;4;2;1;5;1;10;17;4;12;21;14;51;49;Estadio Metropolitano Roberto Meléndez (Barranquilla)
Sep 10 2023 - 1:20am;Independiente Medellín;Atlético Nacional;1;0;1;5;6;2;0;4;0;19;14;11;5;9;17;52;48;Estadio Atanasio Girardot (Medellín)
Sep 10 2023 - 9:00pm;Deportivo Pereira;Once Caldas;1;2;3;8;6;1;0;3;0;10;12;6;5;18;13;50;50;Estadio Hernán Ramírez Villegas (Pereira)
Sep 10 2023 - 11:10pm;América de Cali;Deportivo Cali;3;0;3;3;6;5;0;2;1;7;10;3;4;23;21;49;51;Estadio Olímpico Pascual Guerrero (Santiago de Cali)
Sep 11 2023 - 1:20am;Millonarios;Santa Fe;2;4;6;3;4;3;2;3;1;11;11;3;3;24;17;52;48;Estadio Nemesio Camacho El Campín (Bogotá- D.C.)
Sep 11 2023 - 9:00pm;Envigado;Rionegro Águilas;2;2;4;5;1;3;0;4;0;9;6;6;2;10;15;52;48;Estadio Polideportivo Sur (Envigado)
Sep 11 2023 - 11:15pm;Atlético Huila;Deportes Tolima;3;0;3;4;10;4;0;8;0;12;11;7;8;14;20;48;52;Estadio Guillermo Plazas Alcid (Neiva)
Sep 12 2023 - 1:30am;Atlético Bucaramanga;Alianza Petrolera;0;1;1;9;3;3;0;3;0;14;12;6;6;16;17;48;52;Estadio Alfonso López (Bucaramanga)
Sep 13 2023 - 9:00pm;Deportivo Pereira;Deportivo Pasto;2;1;3;5;8;4;0;2;0;10;10;6;3;19;16;53;47;Estadio Hernán Ramírez Villegas (Pereira)
Sep 13 2023 - 10:45pm;Boyacá Chicó;Santa Fe;1;1;2;6;7;1;0;1;0;14;11;8;7;23;16;50;50;Estadio de La Independencia (Tunja)
Sep 13 2023 - 11:10pm;Jaguares de Córdoba;América de Cali;0;1;1;2;2;6;0;5;0;10;13;7;6;16;20;53;47;Estadio de Fútbol Jaraguay de Montería (Montería)
Sep 14 2023 - 1:20am;Atlético Nacional;La Equidad;5;0;5;7;6;1;0;1;0;11;19;9;10;12;22;52;48;Estadio Atanasio Girardot (Medellín)
Sep 14 2023 - 9:30pm;Deportes Tolima;Independiente Medellín;1;1;2;3;5;2;0;1;0;14;15;8;9;11;15;49;51;Estadio Manuel Murillo Toro (Ibagué)
Sep 14 2023 - 10:45pm;Rionegro Águilas;Unión Magdalena;2;1;3;2;6;4;0;3;0;15;11;6;4;11;17;49;51;Estadio Alberto Grisales (Rionegro- Antioquia)
Sep 14 2023 - 11:40pm;Deportivo Cali;Atlético Huila;1;0;1;6;0;2;0;2;0;16;4;7;3;9;16;52;48;Estadio Deportivo Cali (Palmira)
Sep 15 2023 - 1:50am;Alianza Petrolera;Junior;1;5;6;2;4;3;1;0;0;17;15;7;8;16;17;47;53;Estadio Daniel Villa Zapata (Barrancabermeja)
Sep 15 2023 - 11:15pm;Once Caldas;Envigado;0;0;0;12;2;2;0;4;1;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Palogrande (Manizales)
Sep 16 2023 - 1:30am;Millonarios;Atlético Bucaramanga;3;0;3;7;2;1;0;4;1;19;5;8;4;16;10;43;57;Estadio Nemesio Camacho El Campín (Bogotá- D.C.)
Sep 17 2023 - 1:15am;América de Cali;Boyacá Chicó;5;0;5;0;4;1;0;1;0;12;12;8;5;10;12;61;39;Estadio Olímpico Pascual Guerrero (Santiago de Cali)
Sep 17 2023 - 9:00pm;Santa Fe;Alianza Petrolera;0;1;1;10;7;2;0;5;0;15;7;6;2;9;12;54;46;Estadio Nemesio Camacho El Campín (Bogotá- D.C.)
Sep 17 2023 - 11:10pm;Junior;Atlético Nacional;1;1;2;4;7;2;1;5;1;15;10;3;4;22;11;57;43;Estadio Metropolitano Roberto Meléndez (Barranquilla)
Sep 18 2023 - 12:00am;Atlético Huila;Rionegro Águilas;1;1;2;11;0;1;0;4;0;13;18;8;8;13;17;48;52;Estadio Guillermo Plazas Alcid (Neiva)
Sep 18 2023 - 1:20am;Deportivo Pasto;Deportes Tolima;1;2;3;3;8;2;0;2;0;8;7;4;4;19;19;58;42;Estadio Departamental Libertad (San Juan de Pasto)
Sep 18 2023 - 9:00pm;Envigado;Jaguares de Córdoba;1;0;1;6;6;3;0;2;0;14;6;7;3;12;25;57;43;Estadio Polideportivo Sur (Envigado)
Sep 18 2023 - 9:30pm;Unión Magdalena;Once Caldas;1;1;2;5;5;5;0;3;0;11;4;3;2;22;15;45;55;Estadio Sierra Nevada (Santa Marta)
Sep 18 2023 - 11:40pm;Atlético Bucaramanga;Deportivo Pereira;1;1;2;2;3;3;0;0;0;17;10;10;3;22;19;50;50;Estadio Alfonso López (Bucaramanga)
Sep 19 2023 - 1:50am;Independiente Medellín;Millonarios;1;1;2;16;4;3;0;2;0;6;10;3;5;16;14;53;47;Estadio Atanasio Girardot (Medellín)
Sep 20 2023 - 1:20am;La Equidad;Deportivo Cali;1;1;2;3;3;3;0;1;0;12;8;8;5;15;8;62;38;Estadio Metropolitano de Techo (Bogotá- D.C.)
Sep 20 2023 - 9:00pm;Boyacá Chicó;Junior;2;1;3;8;2;2;0;2;0;15;13;10;8;15;10;50;50;Estadio de La Independencia (Tunja)
Sep 20 2023 - 11:10pm;Rionegro Águilas;América de Cali;2;2;4;1;3;4;0;1;0;8;20;6;11;21;15;42;58;Estadio Alberto Grisales (Rionegro- Antioquia)
Sep 21 2023 - 1:20am;Atlético Nacional;Santa Fe;3;0;3;6;4;1;0;4;0;7;13;4;6;12;15;48;52;Estadio Atanasio Girardot (Medellín)
Sep 21 2023 - 9:00pm;Deportivo Pereira;Unión Magdalena;1;2;3;7;4;3;0;3;0;10;6;5;4;19;17;55;45;Estadio Hernán Ramírez Villegas (Pereira)
Sep 21 2023 - 10:45pm;Deportes Tolima;Envigado;2;0;2;9;6;1;0;2;0;22;4;7;2;12;17;54;46;Estadio Manuel Murillo Toro (Ibagué)
Sep 21 2023 - 11:10pm;Atlético Bucaramanga;Deportivo Pasto;0;2;2;5;2;3;1;3;1;8;5;5;3;10;16;57;43;Estadio Alfonso López (Bucaramanga)
Sep 22 2023 - 1:20am;Millonarios;Atlético Huila;2;1;3;7;4;0;0;0;0;6;8;2;2;19;19;54;46;Estadio Nemesio Camacho El Campín (Bogotá- D.C.)
Sep 22 2023 - 9:30pm;Jaguares de Córdoba;Alianza Petrolera;0;0;0;9;2;2;0;3;1;19;12;8;5;14;24;52;48;Estadio de Fútbol Jaraguay de Montería (Montería)
Sep 22 2023 - 11:40pm;Once Caldas;La Equidad;1;1;2;7;4;0;0;2;0;24;9;8;2;4;13;62;38;Estadio Palogrande (Manizales)
Sep 23 2023 - 1:50am;Deportivo Cali;Independiente Medellín;2;2;4;4;4;4;0;5;1;8;17;4;6;15;21;49;51;Estadio Deportivo Cali (Palmira)
Sep 23 2023 - 9:00pm;Boyacá Chicó;Rionegro Águilas;0;1;1;6;3;2;2;6;0;8;5;5;4;15;14;58;42;Estadio de La Independencia (Tunja)
Sep 24 2023 - 1:20am;América de Cali;Atlético Nacional;4;1;5;6;5;3;0;2;0;15;11;7;4;14;18;54;46;Estadio Olímpico Pascual Guerrero (Santiago de Cali)
Sep 24 2023 - 11:10pm;Santa Fe;Deportivo Pereira;1;0;1;11;6;3;0;3;0;21;9;6;6;14;9;59;41;Estadio Nemesio Camacho El Campín (Bogotá- D.C.)
Sep 25 2023 - 1:20am;Junior;Deportes Tolima;0;1;1;3;3;2;1;2;0;16;12;8;8;17;11;48;52;Estadio Metropolitano Roberto Meléndez (Barranquilla)
Sep 25 2023 - 3:00pm;Envigado;Millonarios;1;2;3;2;8;4;0;0;0;14;7;5;2;21;23;66;34;Estadio Polideportivo Sur (Envigado)
Sep 25 2023 - 9:15pm;La Equidad;Jaguares de Córdoba;2;0;2;8;6;3;0;1;1;13;11;8;7;20;23;53;47;Estadio Metropolitano de Techo (Bogotá- D.C.)
Sep 25 2023 - 11:25pm;Alianza Petrolera;Once Caldas;2;1;3;3;3;2;0;2;0;7;12;3;8;8;11;42;58;Estadio Daniel Villa Zapata (Barrancabermeja)
Sep 26 2023 - 1:35am;Independiente Medellín;Atlético Bucaramanga;2;0;2;6;5;1;0;2;1;6;9;3;6;13;15;41;59;Estadio Atanasio Girardot (Medellín)
Sep 26 2023 - 11:15pm;Unión Magdalena;Deportivo Cali;3;4;7;7;6;2;0;5;0;11;10;8;4;16;10;46;54;Estadio Sierra Nevada (Santa Marta)
Sep 27 2023 - 1:30am;Deportivo Pasto;Atlético Huila;1;0;1;6;10;1;0;4;1;23;7;9;3;11;11;61;39;Estadio Departamental Libertad (San Juan de Pasto)
Sep 29 2023 - 11:00pm;Jaguares de Córdoba;Junior;0;0;0;2;9;1;0;3;0;16;9;4;4;21;16;57;43;Estadio de Fútbol Jaraguay de Montería (Montería)
Sep 30 2023 - 1:10am;Deportes Tolima;Boyacá Chicó;2;0;2;6;6;4;0;3;1;12;14;6;6;25;15;46;54;Estadio Manuel Murillo Toro (Ibagué)
Sep 30 2023 - 9:00pm;Atlético Bucaramanga;Santa Fe;1;1;2;1;6;4;0;4;0;10;18;4;8;19;12;51;49;Estadio Alfonso López (Bucaramanga)
Sep 30 2023 - 11:10pm;Atlético Nacional;Envigado;3;0;3;8;5;0;0;1;0;19;15;8;3;16;13;50;50;Estadio Atanasio Girardot (Medellín)
Oct 01 2023 - 12:00am;Rionegro Águilas;Deportivo Pasto;3;0;3;6;2;3;0;3;1;16;17;5;11;19;17;47;53;Estadio Alberto Grisales (Rionegro- Antioquia)
Oct 01 2023 - 1:20am;Deportivo Pereira;América de Cali;2;4;6;3;4;2;0;1;0;8;7;4;4;15;21;54;46;Estadio Hernán Ramírez Villegas (Pereira)
Oct 01 2023 - 9:00pm;Once Caldas;Independiente Medellín;2;2;4;8;4;2;0;2;1;19;9;6;5;17;19;54;46;Estadio Palogrande (Manizales)
Oct 02 2023 - 12:30am;Deportivo Cali;Alianza Petrolera;1;0;1;4;2;3;0;4;0;5;12;2;7;17;22;52;48;Estadio Deportivo Cali (Palmira)
Oct 03 2023 - 1:10am;Atlético Huila;La Equidad;1;1;2;6;8;3;1;2;0;2;12;2;5;16;14;48;52;Estadio Guillermo Plazas Alcid (Neiva)
Oct 06 2023 - 11:00pm;Jaguares de Córdoba;Deportes Tolima;0;1;1;7;5;2;0;5;0;9;14;2;7;20;12;45;55;Estadio de Fútbol Jaraguay de Montería (Montería)
Oct 07 2023 - 1:10am;Junior;Deportivo Cali;3;2;5;2;5;2;1;5;1;15;8;4;5;15;20;52;48;Estadio Metropolitano Roberto Meléndez (Barranquilla)
Oct 07 2023 - 9:00pm;Envigado;Deportivo Pereira;2;3;5;2;2;4;0;3;0;9;11;5;4;22;10;53;47;Estadio Polideportivo Sur (Envigado)
Oct 07 2023 - 11:10pm;Unión Magdalena;Atlético Nacional;2;1;3;3;2;5;0;5;0;;;;;;;;;Estadio Sierra Nevada (Santa Marta)
Oct 08 2023 - 1:20am;Santa Fe;Rionegro Águilas;0;5;5;5;3;3;1;0;0;;;;;;;;;Estadio Nemesio Camacho El Campín (Bogotá- D.C.)
Oct 08 2023 - 9:00pm;La Equidad;Deportivo Pasto;1;0;1;5;4;5;0;3;1;;;;;;;;;Estadio Nemesio Camacho El Campín (Bogotá- D.C.)
Oct 08 2023 - 11:10pm;Independiente Medellín;Atlético Huila;2;0;2;5;5;3;0;3;0;;;;;;;;;Estadio Atanasio Girardot (Medellín)
Oct 09 2023 - 1:20am;Boyacá Chicó;Once Caldas;2;1;3;6;5;0;0;0;0;;;;;;;;;Estadio de La Independencia (Tunja)
Oct 11 2023 - 1:00am;Alianza Petrolera;Atlético Bucaramanga;1;0;1;4;3;3;0;4;0;;;;;;;;;Estadio Daniel Villa Zapata (Barrancabermeja)
Oct 11 2023 - 11:15pm;Deportivo Cali;Deportes Tolima;2;0;2;6;2;3;0;6;0;;;;;;;;;Estadio Deportivo Cali (Palmira)
Oct 12 2023 - 1:30am;Deportivo Pereira;Rionegro Águilas;0;0;0;5;2;3;0;0;0;;;;;;;;;Estadio Hernán Ramírez Villegas (Pereira)
Oct 13 2023 - 11:00pm;Deportivo Pasto;Unión Magdalena;3;1;4;5;4;2;0;2;0;;;;;;;;;Estadio Departamental Libertad (San Juan de Pasto)
Oct 14 2023 - 1:10am;Once Caldas;Jaguares de Córdoba;0;0;0;6;5;1;0;3;0;;;;;;;;;Estadio Palogrande (Manizales)
Oct 14 2023 - 9:00pm;Deportivo Pereira;La Equidad;1;0;1;1;3;2;0;0;0;;;;;;;;;Estadio Hernán Ramírez Villegas (Pereira)
Oct 14 2023 - 11:10pm;Atlético Nacional;Independiente Medellín;1;2;3;4;1;2;0;1;0;;;;;;;;;Estadio Atanasio Girardot (Medellín)
Oct 15 2023 - 1:20am;Millonarios;Junior;1;0;1;6;4;1;0;5;1;;;;;;;;;Estadio Nemesio Camacho El Campín (Bogotá- D.C.)
Oct 15 2023 - 9:00pm;Rionegro Águilas;Alianza Petrolera;3;0;3;4;2;3;0;4;0;;;;;;;;;Estadio Alberto Grisales (Rionegro- Antioquia)
Oct 15 2023 - 11:10pm;Deportivo Cali;América de Cali;0;0;0;1;1;4;0;3;0;;;;;;;;;Estadio Deportivo Cali (Palmira)
Oct 16 2023 - 1:20am;Deportes Tolima;Santa Fe;1;0;1;4;3;1;0;3;0;;;;;;;;;Estadio Manuel Murillo Toro (Ibagué)
Oct 16 2023 - 11:05pm;Atlético Huila;Envigado;3;3;6;3;4;2;0;1;0;;;;;;;;;Estadio Guillermo Plazas Alcid (Neiva)
Oct 17 2023 - 1:15am;Atlético Bucaramanga;Boyacá Chicó;1;0;1;4;5;3;1;1;0;;;;;;;;;Estadio Alfonso López (Bucaramanga)
Oct 19 2023 - 1:00am;Millonarios;Unión Magdalena;1;1;2;5;1;0;0;2;0;;;;;;;;;Estadio Nemesio Camacho El Campín (Bogotá- D.C.)
Oct 20 2023 - 9:00pm;Envigado;Deportivo Cali;3;0;3;1;11;2;0;3;1;;;;;;;;;Estadio Polideportivo Sur (Envigado)
Oct 20 2023 - 11:10pm;Jaguares de Córdoba;Deportivo Pasto;1;0;1;6;6;2;1;3;0;;;;;;;;;Estadio de Fútbol Jaraguay de Montería (Montería)
Oct 21 2023 - 1:20am;La Equidad;Rionegro Águilas;1;1;2;13;6;2;0;3;0;;;;;;;;;Estadio Metropolitano de Techo (Bogotá- D.C.)
Oct 21 2023 - 9:00pm;Santa Fe;Millonarios;2;3;5;3;4;4;1;4;0;;;;;;;;;Estadio Nemesio Camacho El Campín (Bogotá- D.C.)
Oct 21 2023 - 11:10pm;Unión Magdalena;Atlético Bucaramanga;1;2;3;4;1;6;0;7;0;;;;;;;;;Estadio Sierra Nevada (Santa Marta)
Oct 22 2023 - 1:20am;Junior;Once Caldas;1;0;1;6;4;1;0;3;0;;;;;;;;;Estadio Metropolitano Roberto Meléndez (Barranquilla)
Oct 22 2023 - 9:00pm;Boyacá Chicó;Atlético Nacional;1;3;4;5;2;0;0;3;0;;;;;;;;;Estadio de La Independencia (Tunja)
Oct 22 2023 - 11:10pm;Independiente Medellín;Deportivo Pereira;1;0;1;4;4;3;0;5;1;;;;;;;;;Estadio Atanasio Girardot (Medellín)
Oct 23 2023 - 1:20am;Alianza Petrolera;Deportes Tolima;0;1;1;7;2;3;0;1;1;;;;;;;;;Estadio Daniel Villa Zapata (Barrancabermeja)
Oct 24 2023 - 1:00am;América de Cali;Atlético Huila;1;0;1;4;3;1;0;2;0;;;;;;;;;Estadio Olímpico Pascual Guerrero (Santiago de Cali)
Oct 24 2023 - 11:00pm;Rionegro Águilas;Envigado;3;1;4;5;1;3;0;3;0;;;;;;;;;Estadio Alberto Grisales (Rionegro- Antioquia)
Oct 25 2023 - 1:10am;Deportivo Cali;Jaguares de Córdoba;2;0;2;9;8;2;0;2;0;;;;;;;;;Estadio Deportivo Cali (Palmira)
Oct 25 2023 - 9:00pm;Atlético Bucaramanga;La Equidad;2;3;5;11;3;3;1;5;0;;;;;;;;;Estadio Alfonso López (Bucaramanga)
Oct 25 2023 - 11:10pm;Deportivo Pereira;Junior;0;2;2;10;2;3;1;2;0;;;;;;;;;Estadio Hernán Ramírez Villegas (Pereira)
Oct 26 2023 - 1:20am;Millonarios;Boyacá Chicó;1;1;2;2;3;0;0;1;0;;;;;;;;;Estadio Nemesio Camacho El Campín (Bogotá- D.C.)
Oct 26 2023 - 9:00pm;Deportivo Pasto;Independiente Medellín;0;0;0;8;3;1;0;4;0;;;;;;;;;Estadio Departamental Libertad (San Juan de Pasto)
Oct 26 2023 - 11:10pm;Once Caldas;América de Cali;1;1;2;4;9;3;0;2;0;;;;;;;;;Estadio Palogrande (Manizales)
Oct 27 2023 - 1:20am;Atlético Nacional;Alianza Petrolera;2;0;2;5;9;2;0;3;1;;;;;;;;;Estadio Atanasio Girardot (Medellín)
Oct 27 2023 - 11:00pm;Atlético Huila;Santa Fe;2;2;4;4;6;4;0;1;0;;;;;;;;;Estadio Guillermo Plazas Alcid (Neiva)
Oct 28 2023 - 1:10am;Deportes Tolima;Unión Magdalena;2;1;3;4;3;3;0;3;0;;;;;;;;;Estadio Manuel Murillo Toro (Ibagué)
Oct 31 2023 - 1:00am;América de Cali;Millonarios;1;0;1;3;2;6;0;4;0;;;;;;;;;Estadio Olímpico Pascual Guerrero (Santiago de Cali)
Nov 08 2023 - 12:30am;Junior;Atlético Huila;0;0;0;-1;-1;-1;-1;-1;-1;;;;;;;;;Estadio Metropolitano Roberto Meléndez (Barranquilla)
Nov 08 2023 - 12:30am;Alianza Petrolera;Deportivo Pereira;0;0;0;-1;-1;-1;-1;-1;-1;;;;;;;;;Estadio Daniel Villa Zapata (Barrancabermeja)
Nov 08 2023 - 12:30am;Santa Fe;Once Caldas;0;0;0;-1;-1;-1;-1;-1;-1;;;;;;;;;Estadio Nemesio Camacho El Campín (Bogotá- D.C.)
Nov 08 2023 - 12:30am;Boyacá Chicó;Deportivo Cali;0;0;0;-1;-1;-1;-1;-1;-1;;;;;;;;;Estadio de La Independencia (Tunja)
Nov 08 2023 - 12:30am;Envigado;Deportivo Pasto;0;0;0;-1;-1;-1;-1;-1;-1;;;;;;;;;Estadio Polideportivo Sur (Envigado)
Nov 09 2023 - 12:30am;Unión Magdalena;Independiente Medellín;0;0;0;-1;-1;-1;-1;-1;-1;;;;;;;;;Estadio Sierra Nevada (Santa Marta)
Nov 09 2023 - 12:30am;Atlético Nacional;Deportes Tolima;0;0;0;-1;-1;-1;-1;-1;-1;;;;;;;;;Estadio Atanasio Girardot (Medellín)
Nov 09 2023 - 12:30am;América de Cali;Atlético Bucaramanga;0;0;0;-1;-1;-1;-1;-1;-1;;;;;;;;;Estadio Olímpico Pascual Guerrero (Santiago de Cali)
Nov 09 2023 - 12:30am;La Equidad;Millonarios;0;0;0;-1;-1;-1;-1;-1;-1;;;;;;;;;Estadio Metropolitano de Techo (Bogotá- D.C.)
Nov 09 2023 - 12:30am;Jaguares de Córdoba;Rionegro Águilas;0;0;0;-1;-1;-1;-1;-1;-1;;;;;;;;;Estadio de Fútbol Jaraguay de Montería (Montería)
